huc12,atlas14_001h_0001yr_mm,atlas14_001h_0002yr_mm,atlas14_001h_0005yr_mm,atlas14_001h_0010yr_mm,atlas14_001h_0025yr_mm,atlas14_001h_0050yr_mm,atlas14_001h_0100yr_mm,atlas14_001h_0200yr_mm,atlas14_001h_0500yr_mm,atlas14_001h_1000yr_mm,atlas14_003h_0001yr_mm,atlas14_003h_0002yr_mm,atlas14_003h_0005yr_mm,atlas14_003h_0010yr_mm,atlas14_003h_0025yr_mm,atlas14_003h_0050yr_mm,atlas14_003h_0100yr_mm,atlas14_003h_0200yr_mm,atlas14_003h_0500yr_mm,atlas14_003h_1000yr_mm,atlas14_006h_0001yr_mm,atlas14_006h_0002yr_mm,atlas14_006h_0005yr_mm,atlas14_006h_0010yr_mm,atlas14_006h_0025yr_mm,atlas14_006h_0050yr_mm,atlas14_006h_0100yr_mm,atlas14_006h_0200yr_mm,atlas14_006h_0500yr_mm,atlas14_006h_1000yr_mm,atlas14_024h_0001yr_mm,atlas14_024h_0002yr_mm,atlas14_024h_0005yr_mm,atlas14_024h_0010yr_mm,atlas14_024h_0025yr_mm,atlas14_024h_0050yr_mm,atlas14_024h_0100yr_mm,atlas14_024h_0200yr_mm,atlas14_024h_0500yr_mm,atlas14_024h_1000yr_mm,atlas14_072h_0001yr_mm,atlas14_072h_0002yr_mm,atlas14_072h_0005yr_mm,atlas14_072h_0010yr_mm,atlas14_072h_0025yr_mm,atlas14_072h_0050yr_mm,atlas14_072h_0100yr_mm,atlas14_072h_0200yr_mm,atlas14_072h_0500yr_mm,atlas14_072h_1000yr_mm
031502030208,38.74653046418059,44.103674639659964,53.009797067546884,60.53582364218129,71.10100635671733,79.40910591460425,87.85581320971971,96.57129376663706,108.31509471989531,117.36834122279883,53.92819125672607,60.97374080731281,73.24053230554773,84.11898791660388,100.13406041453581,113.30420706905352,127.19023771649994,142.01075696474277,162.73673848355745,179.2725633339845,65.1515410376681,73.6941032773436,89.0930352240087,103.21480864155843,124.6492387669097,142.75345879095264,162.2285796669202,183.3933016922258,213.54242384155148,237.99294555643812,92.47759364971814,106.02763232129007,130.92968609686898,154.17786402353758,190.01447569054213,220.67458878832483,253.97558755562324,290.45916193475654,342.86145783679973,385.65899532044716,118.72100667371352,134.32553622192177,164.0691962379568,192.72769689444002,238.08320887297404,277.71892029834527,321.41688011872816,369.9064523302965,440.43007078774696,498.6403112582699
031502030209,39.01605942223751,44.3983732707907,53.34967333112978,60.913487880949084,71.53279352883041,79.88343461062401,88.37590233151639,97.13733285114068,108.94607749089056,118.04870051409378,54.27130342133456,61.34307172013899,73.71943868052364,84.75107781866377,101.07494353932076,114.5581160784731,128.8217644897469,144.09309330937813,165.51528172874137,182.65674270794977,65.54226732379655,74.07320992817522,89.5650239356406,103.87206145156173,125.72052323691055,144.26871697322434,164.2993427967909,186.13885299047257,217.35262310909434,242.73921168689063,93.04083892841136,106.58459909515523,131.5318993136723,154.86376604495194,190.89297553367896,221.7616346885439,255.31863137690277,292.11588913606664,345.0117627388491,388.243492212578,119.22723923281613,134.88262589349685,164.66752949473704,193.32350386371448,238.61750736762423,278.1622528093475,321.7301298733021,370.0474828957861,440.28340323016397,498.2273236313322
031502030301,38.82480827115504,44.10020126971236,52.8833715565277,60.316909158670406,70.7671298519145,78.99565942633599,87.37230254973109,96.02497500340826,107.69981645919074,116.71189942964591,54.05589202634577,61.0091215046163,73.18440244588012,84.04920885848004,100.13206162732058,113.42372491508584,127.49198724075188,142.56020969017558,163.707481795028,180.63565253836626,65.38951824745622,73.7195663217454,88.78589131793463,102.65168923826839,123.76010754791346,141.63354230978752,160.89653385966432,181.86593849105597,211.78471163476942,236.08395248010274,93.35468535057447,106.36593195892458,129.92775709653054,151.62774946538244,184.691638884911,212.7072270371539,242.9173077866998,275.8152648643489,322.7762587982919,360.928833835249,119.14302983340401,134.32184441378038,162.54625602863635,189.17021830021986,230.5777027285012,266.2631914241892,305.22120339159875,348.09358218154597,409.94530030290554,460.6479009425274
031502030302,39.64549157690106,45.166570398292706,54.32338071898459,62.03694124868544,72.83645149106633,81.3017388529425,89.88916083892695,98.72746775077616,110.60456014488055,119.73691795633461,55.081372805923685,62.34220330760404,75.09372336647453,86.50232561693588,103.43337404909752,117.4575095937911,132.3277820128587,148.27721628478952,170.6983109117524,188.66993654277232,66.45316920923969,75.17716381413224,91.13668263217983,105.97338821709143,128.76781307188878,148.21232286416802,169.28723230314688,192.33455170455522,225.3791933192494,252.3259912648178,94.05965954498032,107.99082538662645,133.73746584180716,157.89584874626064,195.29622939809425,227.40848292094154,262.37247204749013,300.7645309515799,356.0252866097178,401.2407733345897,120.19823737895294,136.36621075088766,167.10372652376307,196.6555819547977,243.3422454180907,284.0868282093369,328.9627073213607,378.72013199136364,451.0293483390568,510.6748062734529
031502030303,39.10373460434548,44.43935307724522,53.31934426441197,60.83095543108366,71.38920716220944,79.70105766222406,88.15949767571415,96.89368985187454,108.6752375921689,117.7682923290833,54.42862140012875,61.43776682065948,73.73847247623044,84.7344586938253,101.0451798073397,114.54786910928287,128.85629781024588,144.20030479525616,165.7595852425909,183.03459910874028,65.77959564678326,74.19555086707791,89.49551119287852,103.63963618493435,125.25759843302842,143.62354707990932,163.4688195122706,185.11336355514248,216.0670464843203,241.25135904853357,93.5625827518657,106.87083563191067,131.1766735947262,153.7399609531563,188.35298589038396,217.84904437079774,249.7892028820351,284.6949471294662,334.7075546353371,375.46567679593585,119.57411184602539,135.09218940461793,164.22825344365162,191.9447252833788,235.35294851939304,272.9732502867959,314.2079923844127,359.74293161248215,425.65081688250353,479.83389985193344
031502030401,43.130988815527914,48.81911848696825,58.462128201049325,66.7917789023177,78.7408778767471,88.33493466994942,98.26153001445216,108.67221336577784,122.96484088031816,134.17263873768897,59.12260190633783,67.15912551551406,81.47993578327797,94.47219482020934,113.99931430789158,130.3568008164964,147.8457169376702,166.7471171827847,193.52741351163826,215.13875174100622,70.50894307772323,80.49045279549486,99.13810618249957,116.80530793084196,144.38171224854355,168.2133115653176,194.28532790793707,223.02616459350193,264.5634520653321,298.6602512563644,99.32237530874988,114.5749327641024,144.79832566499618,174.84550229171913,223.58225835459731,266.98933009109663,315.4689108958442,369.84295214784925,449.74319804121075,516.2561243990589,126.63619956772531,144.541864393592,180.81618292224957,217.50574286088082,277.78908784709023,331.99277976188523,392.9233757915421,461.61831470537567,563.0615307643894,647.848009882184
031502030402,43.20403342654081,48.991669364993825,58.764564376914564,67.16570559799047,79.16332683350788,88.75488523954867,98.64580630336476,108.98450636863487,123.12502579945308,134.1786547245108,59.38857793037912,67.40060347611012,81.71847295143836,94.7479646477773,114.38393283375034,130.87031379044183,148.52559947336553,167.63840020667257,194.75645359755504,216.671184277227,70.89975397792273,80.75214870708356,99.26446736460765,116.88689055766646,144.4980110730765,168.43818429178776,194.68818369179945,223.68135798625826,265.65923507748033,300.1751707330833,99.3403762839498,114.57674119179177,144.65211383269124,174.46615542898977,222.7114987175859,265.6070270736272,313.46044744235326,367.08225041726195,445.80718491694694,511.2907033157273,126.28848469307115,144.1045019435529,180.09820111726367,216.4207871887391,276.000914137234,329.5117423874995,389.61223001447837,457.33015462624223,557.2695140380893,640.754870519261
031502030403,42.49480787998813,48.25441243146086,57.94063739160933,66.23110700136391,78.01626129153408,87.40392529110397,97.04677927938711,107.09639864436217,120.79145826985517,131.46053812989436,58.35864835587904,66.37212727936807,80.56076353400546,93.35840898912069,112.49209988826993,128.4444489183841,145.44083545683796,163.7564021846363,189.61852712043174,210.43313671741538,69.74430012936914,79.5819430691548,97.9014570607553,115.20549327223134,142.1493646692107,165.393125790831,190.78494135673887,218.7422456140411,259.1010817602108,292.2000504485058,98.40612247112614,113.55032893735412,143.36595890663,172.8644048662469,220.530085392451,262.85934344204077,310.04559991839125,362.8852553647529,440.41628858392676,504.87381890648624,125.83169037823262,143.56311258876002,179.31077112780346,215.3276748362862,274.3449098714601,327.3008707847873,386.74486831423434,453.6941480593306,552.4537762891774,634.9255415676379
031502030404,42.13155691167572,48.046251418820994,57.9017556130914,66.25284001545644,78.00337569071027,87.26346753738913,96.70203843259596,106.45760639579028,119.6335768494323,129.8119810587225,58.10608268449498,66.06597786817457,80.19385055945193,92.96260931047877,112.09218597511781,128.06777207189006,145.11410302328414,163.497515256079,189.4949214779882,210.43641791194517,69.6301186883861,79.22055424469451,97.19616588595636,114.26876650863225,140.9746139660696,164.09787857485168,189.42311103635492,217.37190901840836,257.8019338387509,291.02422549139914,97.65719016011724,112.67806877953778,141.96140807120614,170.6983459291451,216.84753806446432,257.63918649376046,302.96152031492323,353.5827500209695,427.6686020629497,489.13555063799026,124.29000339312616,141.77943476186417,176.72271912628702,211.68478193842307,268.66991958343294,319.60815211827423,376.63892054442067,440.7321238810307,535.0930768932349,613.7636296015612
031502030405,41.87727541053195,47.880799302714465,57.81049759034521,66.15599316441228,77.80317221930272,86.90835753752025,96.12175628739645,105.5819205466582,118.26101398833325,127.98330291431793,57.92263968845987,65.84025370323496,79.86269279966797,92.5078948185357,111.41340948462252,127.17375566667769,143.96604906796375,162.0577780364707,187.60638986139534,208.1670510816776,69.53618101922017,78.95857650169232,96.60730956054734,113.3595488423639,139.55097192294292,162.2164532150655,187.03584521903275,214.4187290249452,254.02197281034952,286.5562334391121,97.29608333474019,112.2165357483258,140.96848947541068,168.92400560408902,213.48822655945992,252.6548758681492,296.00372529821226,344.26555384284234,414.6775723960538,472.9487648430823,123.6990979363613,141.03632431747792,175.28427933571783,209.255782191141,264.2609526939362,313.18158695284495,367.77164324648675,428.95466471024275,518.7973693375689,593.5413043332812
031502030406,41.23178984224603,47.10100669768897,56.84105517369692,65.05349449100024,76.55959982663056,85.58388922904939,94.74463359614644,104.17869561278879,116.866550472541,126.6266479105827,56.917064772507196,64.79091801858416,78.67026190988707,91.12770002137133,109.67796895928159,125.08683949120824,141.45727746076156,159.0534639607294,183.8376843396837,203.7381961922634,68.34745692548168,77.80585087329395,95.40630899556814,112.0161162844775,137.85942292543467,160.13775545956696,184.46504431985454,211.24357089382542,249.8798596604376,281.5598408791648,96.32634451944736,111.15158085223158,139.87431040583292,167.92284849600475,212.78958273548096,252.32951196417235,296.1711043805442,345.0553242119449,416.48289148231635,475.6647386589369,123.05283298013539,140.28465661307308,174.5654171007233,208.7519782996204,264.3338209822896,313.92412017809414,369.3751222934839,431.6302345377561,523.1974463683525,599.4774368549273
031502030407,40.675779968301065,46.4802863878266,56.07273286241845,64.12442627025082,75.34496553631672,84.10579017067053,92.95882764762152,102.03961658639899,114.19458965006662,123.50213831132979,56.35375435318407,63.99560823273237,77.4503858849346,89.51820154400224,107.47152678192825,122.37346922065994,138.19871821889717,155.19740796565895,179.12857415285248,198.33582786409204,67.82734135080307,76.95167294280378,93.82506603023715,109.66958551258074,134.21362032778705,155.29840043482824,178.2628251548451,203.48689669871735,239.80418237143243,269.5275004354732,95.4137649675522,109.99907383899857,137.44848306998057,163.61496967920394,204.66130603968026,240.28438974998332,279.36496877028947,322.5554198961212,385.12171880558867,436.5897052999742,121.67476880924741,138.61278075545442,171.33251524179562,203.20716287513378,254.09643653959787,298.87415902919673,348.47652207929565,403.73574678302464,484.41240680357544,551.2132421189789
031502030408,40.52172153492382,46.2033846892803,55.5980622452274,63.48814344932077,74.49561946769256,83.09676768156044,91.796486505289,100.72509485382432,112.68751887433159,121.85410112437292,56.24123201767928,63.72702694720586,76.89752673080882,88.7043101129062,106.25688598177743,120.81927083672562,136.27670711271395,152.87581098416734,176.2361326419817,194.97919910974946,67.78680051920338,76.72469351469674,93.15173304964553,108.48595079247505,132.1248923899782,152.35175759210432,174.3149837671039,198.3825873189714,232.94909529023,261.17976246425513,95.58897053836705,109.8982990353314,136.29933136293064,161.030907609868,199.27062758581098,232.06974098807103,267.75257303565274,306.9071903593063,363.23070580148016,409.2888516331692,121.70091942687408,138.4965286575285,170.17020645453664,200.4176515935214,247.93786024143247,289.22942211530574,334.5656565202682,384.7046772150949,457.38629760551873,517.2110193144683
031502030501,39.499314158290794,45.17553507204048,54.46117093481408,62.16497572161915,72.77247705993861,80.95422134953994,89.13737852152379,97.44110732173492,108.4233963405159,116.73278785798392,55.005378099975346,62.528824383892676,75.54789997800445,87.02480113754609,103.82612564293845,117.57202259610595,132.00722779118738,147.3596780195131,168.74406467162675,185.74756731917455,66.49391294101642,75.38430408247511,91.32812184534636,105.87910101401113,127.87191363212251,146.37949911883922,166.23563410383485,187.76532022468962,218.35952124816114,243.11643710790955,94.46112306445951,108.2433438854087,132.7157704364688,154.8455271552329,188.0135128770093,215.72334354257586,245.2939257649375,277.2002255672689,322.3235094189702,358.68438889318367,119.28420010104739,135.78513974983764,165.38008610967606,192.39450327135216,233.23168576633282,267.6009632515409,304.4814651830505,344.4665515202908,401.2962990059278,447.29148241184635
031502030502,39.158087805404655,44.730568784247396,53.86909504204235,61.48139849753964,71.99611124162851,80.13408776296154,88.30156778896585,96.61537531743987,107.65240670353339,116.03722891938587,54.543053564304635,61.9191451534066,74.70846379891351,86.00077560002318,102.5536517342117,116.11335140681254,130.36825525695934,145.54450989663653,166.70156043698728,183.54029848125126,65.9631387021471,74.69767990341876,90.37289938659367,104.68738273964907,126.34061323878792,144.5706311964262,164.1376490924678,185.35835348392766,215.52992566277425,239.95524235000724,93.9603727272534,107.43548592244917,131.45143695655815,153.24347176637798,186.0146098596606,213.47140661381235,242.83367863128595,274.5740732516839,319.54633228659094,355.8485291130953,118.80393308930655,134.82271490820625,163.7562376162569,190.3417659243639,230.76014784698506,264.9474741051127,301.7637064859243,341.80982454266604,398.9081873122301,445.25007669185834
031502030503,39.21423688984845,44.84814123378965,54.06253111096258,61.714507663778996,72.25457869261095,80.38925200681119,88.52824837640952,96.79150855421724,107.72803286230614,116.00632504279308,54.62421093282909,62.069132587394236,74.94769704010697,86.29560555116709,102.89591074242416,116.47250113439097,130.7244602820607,145.87445994547406,166.97013344695372,183.73870445963163,66.05293753685115,74.8438817486421,90.60043871151345,104.97531727556462,126.69247171051404,144.96172118448752,164.5575591303218,185.79841361802977,215.97812625383125,240.3954157461934,93.94428315828026,107.5159404897729,131.66996392478464,153.56224182846125,186.44131749758293,213.9615124696197,243.3690198336842,275.13743377345037,320.1203877696647,356.4089770638879,118.76510186989901,134.9698928172198,164.13448325209225,190.8445725503373,231.33787565974222,265.5046775714968,302.23440606956575,342.12040059986003,398.9033493672462,444.9257574358497
031502030504,39.35820573127853,44.87298324480431,53.95033092122422,61.539057933011335,72.06532080328253,80.24966111898932,88.48964661623421,96.91042414086834,108.13161947735095,116.69028656646339,54.79798994257175,62.1478986696953,74.92397189453007,86.23875388427395,102.8718319281776,116.53253453745289,130.91849997820356,146.26280503741634,167.6943268177048,184.7796117511363,66.25628141906179,75.00983013529714,90.73997507942059,105.12697343784764,126.91465570893342,145.27665144457967,165.0053323677976,186.41344611129082,216.87157899801636,241.54468679272685,94.46183932507917,107.99868349880391,132.13351439384178,154.04456949046659,187.0016948234112,214.62400497940504,244.1688716763715,276.1147834190426,321.38598345717236,357.9367494170972,119.44537877729584,135.47861819194065,164.51284841424828,191.2547343417604,232.00707067082033,266.53681904660095,303.7728856571426,344.3232100236591,402.21075842623384,449.2430677060929
031502030505,39.934691579435764,45.451259230122666,54.55523263201261,62.192637168382944,72.82912765926177,81.12562175446614,89.50694174734177,98.09815030663594,109.58901264978564,118.38069591963269,55.55231233806045,62.96298774892192,75.89370237862234,87.37901296781061,104.31667845248151,118.26807378229175,132.99378118433572,148.72625538394814,170.75367448501282,188.34377557369038,67.10080308007343,76.00099848570856,92.04262737464946,106.75451686755602,129.08522895470057,147.94486829349802,168.23423533104815,190.2825820310342,221.6896653816275,247.16095537115794,95.48414872218598,109.39926149508975,134.26835686392215,156.8931153908464,190.98398704700944,219.60494640035003,250.25238314720272,283.4249558617952,330.4886919688692,368.5214264129976,120.8777416202853,137.36532329134488,167.33396731785743,195.03238862319336,237.35748990550334,273.31129681855754,312.15360488380765,354.5200880165753,415.09435236974366,464.3743065548768
031502030601,42.012907258280755,47.76030925540443,57.32085282944885,65.40190043589655,76.75492863993796,85.68535909939445,94.7721615406269,104.15034668888877,116.79259669402607,126.54361506420783,58.21802478830354,65.6152651516551,78.79893132545891,90.75644259405256,108.73159505929831,123.78753539815328,139.88368782606787,157.2800647216545,181.925212704312,201.81507889975722,69.91199707900745,78.71919582148044,94.9670145799211,110.18714882859274,133.71790209267976,153.90016762911554,175.85684186285977,199.9472846646727,234.6028534726074,262.9414051732413,97.50371228029925,112.12923344465753,138.13821347457716,161.687656774245,197.02796805613343,226.5862961879373,258.1540557746706,292.2403319600401,340.4791465601281,379.37719541702893,123.91581951420511,141.63353174267147,173.22350890078135,201.90698248777326,245.0550594386697,281.2201202792555,319.90575102214837,361.7336657130744,421.0185166315026,468.88235229366126
031502030602,41.00145547510746,46.72366555091885,56.173067524722185,64.10304820990635,75.15265996504384,83.77384110076129,92.48584000162285,101.4210944197028,113.37390470335758,122.52535536392648,56.94567751811544,64.3969969080917,77.54077713061534,89.34381419942157,106.92184750434375,121.53269977792297,137.05764697805824,153.74760250370556,177.2625470126985,196.1479510190435,68.57911662205355,77.43335361254134,93.60869783450403,108.62768140410674,131.66936265390873,151.30891101937038,172.57539584729503,195.82072529142835,229.12679586908988,256.2730957306146,96.35908641175413,110.70702655779716,136.2017513074686,159.25994586928428,193.83669120190444,222.73235179361006,253.5763873034918,286.86346157116714,333.94792619295913,371.8973861372752,122.15548255761828,139.37978789142298,170.18798387480862,198.23951964360143,240.55137736467685,276.0937298103287,314.177533398367,355.4174901448201,413.9540266059521,461.27841462285124
031502030603,41.219878388533175,46.93779031790588,56.39976471675271,64.3554684487853,75.4638180873308,84.14918010276699,92.9422748211675,101.97479354763801,114.08515801316489,123.3748799593064,57.21528470922992,64.636231525497,77.74972794153828,89.55327676730595,107.16872477348457,121.83395230022934,137.43862064062782,154.23561470991638,177.92894191215092,196.98048945018706,68.84639601755892,77.66343762293528,93.80651003704136,108.82257105166273,131.89870358874742,151.59397873925525,172.94149944058475,196.2973742169592,229.78725783464867,257.10511806757364,96.490085736799,110.86938856667908,136.4209321079756,159.5405176623006,194.21418983949883,223.19842581999325,254.1410106520717,287.5382877192733,334.7870249199323,372.87405354680436,122.45757620034615,139.75629449643193,170.6629008647897,198.77406729044776,241.13225235259821,276.6854389453415,314.75467855881544,355.9577999538167,414.4095136832502,461.6412412197333
031502030604,40.877890844460346,46.602989992178934,56.04526267288912,63.953372338355464,74.95089973817731,83.5174913460165,92.16022885591163,101.00815438147265,112.82379679271806,121.85578547595655,56.79019434179189,64.32658961964803,77.56890657793168,89.42425098592207,107.02622009661299,121.61399237526201,137.0850303355986,153.6864092829247,177.0312397215349,195.74965007716756,68.45171145745798,77.42225967591303,93.7436310136509,108.84409000710836,131.93836764471706,151.5712651434243,172.79231478888477,195.948504479189,229.07290449521903,256.0332887133403,96.5047314824935,110.89206014274335,136.42589018200707,159.49815936310455,194.06228964277366,222.92485075347318,253.7136634738238,286.9239360249038,333.875486066738,371.6990785374171,122.11444101891614,139.35391760511433,170.21090740997167,198.32040286054573,240.74110786257035,276.3894039100884,314.5993645127876,355.9865586598293,414.7508324736324,462.2694486945184
031502030605,42.53950626507771,48.302174963910105,57.92972359186673,66.11459311792615,77.67092584446686,86.809500400172,96.14632937857755,105.82551756505428,118.93591836709008,129.09318682117691,58.934942414021535,66.29336156713852,79.54358963168428,91.68568919050104,110.10242541591477,125.64651042420192,142.36279528088036,160.52075430945308,186.37731594155423,207.3387677315379,70.75138787375445,79.50249209860343,95.84350539979107,111.31556543899589,135.45337626965625,156.30812689243353,179.11588651992025,204.25366346635778,240.57253924229752,270.38466657817406,98.54062017721749,113.26063789236811,139.57824004068482,163.53093904084443,199.64328390084393,229.96721941303463,262.44996441721526,297.61658473127994,347.5228472204944,387.8603341912271,125.07610745156472,142.90622199190094,174.8990483487123,204.11731961134635,248.3019344793617,285.5026149617857,325.4302847203955,368.72943314587985,430.2847604903536,480.1131675563518
031502030606,41.26859356471696,46.973808379713766,56.41954475285605,64.36576261630411,75.46518907215611,84.15190870207329,92.9508233183796,101.99015438265285,114.11825235407686,123.42843244531063,57.3069233892741,64.8383735175727,78.15662667681733,90.14345407688121,108.04166617073292,122.94209301296236,138.80328432021588,155.87676494507636,179.96530315584357,199.3354202962191,69.07484150714626,78.05556086553432,94.4993335778594,109.8007881751389,133.31949653403868,153.39560941383547,175.16207066230666,198.9753729078807,233.12751223350523,260.98585604941974,97.43021393350034,111.87603151601516,137.61560538670088,160.96432566883345,196.0675538900761,225.46785843706306,256.9038540810562,290.8816409762404,339.01699921718324,377.86575943560837,123.20064460142662,140.5132069298118,171.66373244163827,200.18469557579888,243.41454010498424,279.8829488790682,319.07970884482586,361.6411289943719,422.22317325874485,471.32123302332474
031502030701,40.60240482352942,46.2302143652709,55.52154374398687,63.31270377054484,74.16059342754535,82.62063697073394,91.16311411055824,99.91743149463608,111.62492794600253,120.58270402728742,56.42702785879525,63.96977835075879,77.17267142395666,88.9452705255131,106.36438436819668,120.75460998859944,135.97866953422502,152.2789698044616,175.1486757379755,193.44796383070536,68.09679226612002,77.13643117847687,93.53192618215662,108.65591006403493,131.72944592338712,151.3006065683468,172.4233572534698,195.43990562866463,228.32053410901673,255.04929202705577,96.4981823367879,110.79070219142038,136.44318501217066,159.87319636407307,195.31070945651737,225.1503051819959,257.1789435756943,291.9165849859584,341.3027157930825,381.28402910215624,122.20842661934394,139.20432756859248,170.19113563457032,198.90846006993831,242.9042552943124,280.352563616632,320.8704589738536,365.12047522662516,428.4714319017857,480.0689697823708
031502030702,40.77409438592541,46.4626602245502,55.834938126198395,63.67509523644951,74.56675896476233,83.03988247868192,91.57891115176034,100.31325568502157,111.96509108970658,120.86074501359705,56.67653143934682,64.30142717589226,77.63518584056106,89.51351534788891,107.07644470972298,121.57347486584011,136.90344054764563,153.30845162693316,176.3122916442822,194.7114808020114,68.38900075272241,77.51358846271327,94.01479762221005,109.19722314954572,132.3047051635054,151.86833163075895,172.95258661749594,195.89885603510072,228.63874324631132,255.22322700914899,96.8764908465973,111.29729003682927,136.8856576352985,160.00435244292788,194.63266481122128,223.54881877172946,254.39017909618372,287.6552422094102,334.67946206557644,372.5612652645363,122.3516843717402,139.5976608218837,170.55073899968104,198.82221291231573,241.58274152328758,277.588296921973,316.2370350239093,358.1528235659248,417.74643134478964,465.98902543582295
031502030703,41.28336787253461,46.960659759420174,56.37048915998548,64.29435125031573,75.37666814989254,84.05580161018133,92.85643036552696,101.90675641551563,114.06078544836076,123.40158817980452,57.332797424268996,64.8369198550683,78.11900635288893,90.08935521382294,107.97785928833217,122.88429286241515,138.7608335077817,155.8611054432229,180.00118526503758,199.4240871157305,69.15053473478453,78.07338673575835,94.48098075185831,109.80332501900382,133.4348306177145,153.6593818744564,175.62989756866705,199.70473878342014,234.2928390351469,262.5451796191858,97.5897930029506,111.89737291401694,137.67987697535332,161.31547358910993,197.18606269274832,227.4758149969481,260.05869742356316,295.4620303833724,345.8880758935458,386.7772565909675,123.51653323233876,140.67771110794732,171.97797911178674,200.9931973161712,245.45550605114798,283.3079007705478,324.27054991923796,369.0120645744399,433.07510885512386,485.25697128106765
031502030801,42.16380382303912,47.969995105687836,57.61125705489408,65.74113052612921,77.13056982771816,86.06547599696853,95.13851800248719,104.48283660560476,117.0481278374759,126.7167622987504,58.49463205378396,66.01170166025301,79.42375438522896,91.61089434455269,109.95561950459351,125.3376295325299,141.79751122576556,159.60231993448906,184.84675083684414,205.23222194849922,70.31893383069618,79.23385829023482,95.8624712395077,111.59520523031898,136.12676531375155,157.3104805784846,180.47051192459452,205.99128425741768,242.8516454401566,273.0997986160342,98.069937020514,112.63419442667477,139.40718607141804,164.40116297129376,202.93604789356752,235.90774834133413,271.71934121458526,310.9578324940116,367.31847808381895,413.34991222897946,124.14369430171533,141.43506439009153,173.70504354932018,204.2443142226775,251.86837379763926,292.99948416060556,337.9707676948525,387.52690788543566,459.1113483548941,517.8610102401187
031502030802,41.56499473715009,47.34507050203684,56.91969627008666,64.97788071805499,76.24311237442078,85.06342812330527,93.99988710399424,103.1890960120744,115.52277801501081,124.99439207816008,57.65594091947841,65.19957851089168,78.58979813953378,90.69351223939073,108.82890831020235,123.9769810649828,140.1374988539087,157.57186919121906,182.22222228877953,202.08379194483328,69.4046767970425,78.34639265575701,94.95825289973152,110.61550478506659,134.95060234729084,155.9103030825449,178.78218984008817,203.9461951520492,240.2347512925158,269.97484344500305,97.29311739696756,111.74471030331686,138.4142562219839,163.4055159817195,202.05292597008025,235.20744146791452,271.2825002483385,310.8728755991629,367.8270580477445,414.4084303677516,123.4203708436645,140.5730697711548,172.7552291544407,203.34829854144706,251.23559264499931,292.72073923176976,338.1754458675038,388.35668829800306,460.9737738110915,520.6591498231086
031502030803,43.20387267862612,49.00922845077772,58.74430063097375,67.04916308323757,78.81988478838176,88.16392102101857,97.74026705699673,107.6950534681144,121.22309566802564,131.7370357174974,59.87520449414983,67.22888457120602,80.59094404525702,92.93799402815453,111.79942582614648,127.81864307176966,145.12288542021622,163.99392086863062,190.9713600412898,212.91800392396905,71.80456472147182,80.5793213899402,97.12033232589238,112.90777451805604,137.70373208430485,159.2403363118153,182.88546302980384,209.02866201488922,246.91934191680454,278.1029946310004,99.5846533802627,114.56312768104739,141.42876469335414,165.95427590994373,203.0312055599516,234.23951478160657,267.7268262488957,304.0356912885242,355.6412241739846,397.4103892946033,126.11130340292088,144.11229825206013,176.58306298496132,206.38288745504684,251.64307193401282,289.8899254310273,331.0522304630097,375.7992690782594,439.5646794662232,491.29198952934325
031502030804,42.95245891264943,48.77781560960813,58.494152131432806,66.73449859301756,78.34639992443783,87.50914452395399,96.85402344651668,106.52448508078767,119.59482346341122,129.70478480149376,59.608318716399666,67.0605204714316,80.4983539909975,92.8246547688031,111.53944201136355,127.35106542614133,144.3623339865922,162.85330698258738,189.1969294142863,210.56402796449208,71.52506312375981,80.41348235259498,97.10775270750024,112.98902706174682,137.86647525164202,159.42706227761448,183.06422517008494,209.16412981925455,246.94806974444202,278.0115674235272,99.13711181501941,113.98936132488313,140.99825482713453,165.97502552826833,204.1608590423699,236.61239519193737,271.67969166735975,309.9392997723262,364.656309931123,409.1806843397075,125.11291270666074,142.64186583084506,174.9751882422364,205.25530292236726,252.06350053564958,292.2041660551896,335.86693797724206,383.7731606513259,452.6795793064936,509.0230698963482
031502030805,42.45139768336163,48.188854704706145,57.77372652211283,65.91741160619979,77.41144464266658,86.4967581131161,95.77647576452117,105.39283605657396,118.41212835813562,128.4955121032029,58.91721052224868,66.28788740022114,79.58506142587107,91.78741020527104,110.3209128488042,125.98266544806405,142.83777869932308,161.16062763104327,187.2736051907527,208.45356883434837,70.83060782944408,79.60269131821319,96.05104547027368,111.67909595158186,136.13384469646738,157.310315994792,180.5095112422659,206.11620055810923,243.16394377212964,273.6104990720007,98.84445239930086,113.44118331315318,139.79897163360985,164.01376277585555,200.82470844528314,231.95653622725513,265.4791237723421,301.93965631949766,353.9236582024899,396.1100065520182,124.96160319679282,142.38911263570552,174.18642926640635,203.67508727438405,248.876050752611,287.36915198348277,329.02981874071907,374.54131874174806,439.71916494512965,492.81682312133626
