site_no,site_name,huc12,drainage_area_sqmi,record_years,first_water_year,last_water_year,missing_water_year_count,qualified_peak_fraction,duplicate_year_fraction,kendall_tau,kendall_p,lag1_autocorrelation,pettitt_change_year,pettitt_p,stationarity_warning,frequency_method,lp3_mean_log10,lp3_std_log10,lp3_station_skew,lp3_q2_cfs,lp3_q5_cfs,lp3_q10_cfs,lp3_q25_cfs,lp3_q50_cfs,lp3_q100_cfs,lp3_q200_cfs,lp3_q500_cfs,historical_max_peak_time,historical_max_water_year,historical_max_peak_cfs,historical_max_cfs_per_sqmi,empirical_return_period_years,lp3_return_period_years,historical_max_screening_return_period_years,historical_max_flood_class
02407950,,031501070503,9053.0,17,1963,1979,0,0.0,0.0,0.24999999999999997,0.17665741934030035,-0.1484543313600305,1969.0,0.2614649874712711,False,empirical only,,,,,,,,,,,,1979-04-13 00:00:00+00:00,1979.0,197000.0,21.7607422953717,18.0,,18.0,10–25-year
02408150,,031501070802,35.7,10,2015,2024,0,0.2,0.0,0.1111111111111111,0.7274895282186948,-0.48722094104681085,2015.0,1.0,True,empirical only,,,,,,,,,,,,2020-04-19 22:30:00+00:00,2020.0,6750.0,189.07563025210084,11.0,,11.0,10–25-year
02408340,,031501070702,8.09,7,1967,1979,6,0.2857142857142857,0.0,0.6190476190476191,0.06904761904761905,0.22952223982841718,,,False,empirical only,,,,,,,,,,,,1979-04-13 00:00:00+00:00,1979.0,6580.0,813.3498145859086,8.0,,8.0,5–10-year
02408500,,031501070708,233.0,34,1945,1979,1,0.029411764705882353,0.0,0.06434339477574912,0.5934411851795389,0.0012260244941905566,1970.0,0.7200357602084276,False,station-skew LP3 screening,3.962475693505651,0.27675611714663534,0.4723714942771994,8724.902387521308,15374.913139384329,21290.63939781269,30823.96565859793,39651.23037316725,50166.31269080346,62672.617984156546,82857.01317102063,1979-04-13 00:00:00+00:00,1979.0,60000.0,257.51072961373393,36.0,174.1458009161047,174.1458009161047,100–200-year
02408540,,031501070708,263.0,45,1979,2024,1,0.022222222222222223,0.0,-0.051593382617950496,0.6177893476762768,0.09564236446385835,1984.0,0.6733973906594128,False,station-skew LP3 screening,4.009081055400068,0.28551519468791153,0.03942128427965522,10167.289803477055,17734.26794397209,23777.564140732098,32567.224916157254,39946.267666831205,48034.502788184756,56896.63846891032,69905.98626083421,1979-04-13 00:00:00+00:00,1979.0,65000.0,247.14828897338404,46.0,358.3884544017037,358.3884544017037,200–500-year
02409000,,031501070602,73.4,21,1951,1979,8,0.047619047619047616,0.0,-0.01904761904761905,0.9287407412617347,-0.16188465245600203,1957.0,1.0,False,station-skew LP3 screening,3.5448016817622596,0.390920500780519,0.5085991197957506,3249.336671855923,7252.59981425508,11540.449448858386,19612.24299012707,28170.93637469274,39541.50852464745,54535.23448148781,81690.77489139735,1951-03-29 00:00:00+00:00,1951.0,24200.0,329.70027247956403,22.0,37.15129876208427,37.15129876208427,25–50-year
02409400,,031501070803,9778.0,39,1938,1979,3,0.0,0.0,0.06359969164272423,0.5695465258766933,0.15379316034157103,1969.0,0.48337082676097076,False,station-skew LP3 screening,5.060558507769495,0.18732322350560543,-0.5974826226588293,119980.41146579852,166390.14690525207,192964.2210772468,222346.86732230856,241593.61475652343,258898.75957866208,274609.7153033534,293336.7758644487,1979-04-13 00:00:00+00:00,1979.0,281000.0,28.737983227653917,40.0,270.24368456783606,270.24368456783606,200–500-year
02409540,,031501070906,1.01,8,1972,1981,2,0.0,0.0,0.14285714285714285,0.7195436507936508,-0.5653638294938728,1973.0,1.0,True,empirical only,,,,,,,,,,,,1976-01-26 00:00:00+00:00,1976.0,990.0,980.1980198019802,10.0,,10.0,10–25-year
02410000,,031501070905,4.91,37,1952,1988,0,0.0,0.0,0.019563631484295647,0.864955795423451,-0.12632248926729014,1959.0,1.0,False,station-skew LP3 screening,2.8116571965772836,0.26976482648296596,0.4225107412444025,620.4572085982585,1075.0110351700662,1469.840084044917,2092.93604299097,2658.9725626973354,3322.6819739546495,4100.118819199238,5333.237946864848,1969-08-02 00:00:00+00:00,1969.0,4310.0,877.8004073319755,38.0,237.02974009982913,237.02974009982913,200–500-year
02411000,,031501070907,10102.0,89,1913,2013,12,0.5393258426966292,0.0,-0.17935302305221168,0.012973781774903083,0.18361534190939846,1984.0,0.009033161885225332,True,station-skew LP3 screening,5.0428537419809905,0.20597997736563903,-0.3369285018433579,113344.60186076765,165467.2968818424,198740.84814723852,239057.18596386927,267809.44228147157,295495.1719214514,322337.1453593586,356762.4723150627,1979-04-13 00:00:00+00:00,1979.0,316000.0,31.280934468422096,90.0,169.5103505639046,169.5103505639046,100–200-year
02411602,,031501070907,0.75,10,2012,2021,0,1.0,0.0,0.4222222222222222,0.10831349206349207,-0.06812814977012495,2015.0,0.22567237463411383,False,empirical only,,,,,,,,,,,,2015-12-24 00:00:00+00:00,2016.0,434.0,578.6666666666666,11.0,,11.0,10–25-year
02412000,,031501080405,448.0,72,1953,2024,0,0.0,0.0,-0.1396986917758704,0.08265480939855391,0.09125964798770565,1984.0,0.03451790964080657,True,station-skew LP3 screening,3.8809868399338447,0.20108563687256478,0.615550786774885,7252.319657712597,11001.8980571936,14069.592478320319,18696.61050182977,22746.080484331997,27362.746964020476,32635.584478487064,40778.84840209989,1977-03-31 00:00:00+00:00,1977.0,32500.0,72.54464285714286,73.0,196.6852847875148,196.6852847875148,100–200-year
02412065,,031501080403,52.8,11,1972,1982,0,0.0,0.0,-0.23636363636363636,0.3587114698573032,-0.1948998269517558,1977.0,0.38299039002932606,False,empirical only,,,,,,,,,,,,1977-03-29 00:00:00+00:00,1977.0,8600.0,162.87878787878788,12.0,,12.0,10–25-year
02412320,,031501081003,1.79,9,1974,1982,0,0.0,0.0,0.0,1.0,-0.40970422980418836,1974.0,1.0,True,empirical only,,,,,,,,,,,,1979-03-04 00:00:00+00:00,1979.0,953.0,532.4022346368715,10.0,,10.0,10–25-year
02412500,,031501081006,792.0,32,1939,1970,0,0.0,0.0,0.09677419354838711,0.44906494048081386,0.03484259630279604,1960.0,0.9228483866646878,False,station-skew LP3 screening,4.1296953704878545,0.2649621229012551,-0.34892997976015655,13966.131879239148,22697.77128991865,28696.443030982213,36329.862962520616,41987.98753248191,47587.176233179074,53145.48700242353,60445.97519889363,1963-04-30 00:00:00+00:00,1963.0,41000.0,51.76767676767677,34.0,44.27328671845379,44.27328671845379,25–50-year
02413300,,031501080905,406.0,49,1976,2024,0,0.02040816326530612,0.0,-0.10490451855854994,0.28889814548282833,0.1827718205273193,1998.0,0.31686320148357433,False,station-skew LP3 screening,3.8102839348663564,0.18898198503389543,-0.1544437957232885,6533.512524553785,9345.17018235912,11197.851611231657,13516.84751838754,15225.818765174972,16918.298949372052,18605.74294840419,20840.87290645179,1976-03-16 00:00:00+00:00,1976.0,14100.0,34.72906403940887,50.0,31.63475438499466,31.63475438499466,25–50-year
02413400,,031501080902,6.87,14,1960,1979,6,0.07142857142857142,0.0,-0.07692307692307693,0.7471887597172815,-0.332804507372193,1966.0,0.9573487696579551,True,empirical only,,,,,,,,,,,,1979-04-13 00:00:00+00:00,1979.0,1900.0,276.56477438136824,15.0,,15.0,10–25-year
02413475,,031501080904,46.6,26,1951,1979,3,0.038461538461538464,0.0,0.17028190212758335,0.22487686552791386,-0.021024879748386974,1970.0,0.3305543081930953,False,station-skew LP3 screening,3.446111342165288,0.18209293868656887,-1.175261017584174,3026.6093769221393,3980.6564130778897,4414.143843069617,4802.735962559116,5009.3492034694455,5165.3809413033,5284.558949170136,5401.153944383166,1979-04-13 00:00:00+00:00,1979.0,4870.0,104.50643776824035,27.0,30.67140057957618,30.67140057957618,25–50-year
02413500,,031501080906,591.0,33,1938,1979,9,0.030303030303030304,0.0,0.07969653816599978,0.5150970825245575,0.15017928073559136,1960.0,0.8234690960625637,False,station-skew LP3 screening,4.09698587585803,0.23060752585546698,-0.6551309768684727,13243.389149744255,19708.930907350725,23532.55497327891,27821.79710827648,30651.757155284406,33201.882065829785,35516.588917053006,38268.69389043009,1979-04-13 00:00:00+00:00,1979.0,27000.0,45.68527918781726,35.0,20.724274279191743,20.724274279191743,10–25-year
02414000,,031501090105,1455.0,6,1923,1929,1,0.0,0.0,0.4666666666666666,0.2722222222222222,-0.16575043934134817,,,False,empirical only,,,,,,,,,,,,1929-03-15 00:00:00+00:00,1929.0,43300.0,29.759450171821307,7.0,,7.0,5–10-year
02414300,,031501090106,1620.0,2,2022,2023,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2022-02-04 06:30:00+00:00,2022.0,19400.0,11.975308641975309,3.0,,3.0,2–5-year
02414500,,031501090107,1675.0,99,1924,2024,2,0.0,0.0,-0.13287945478249824,0.05153721983892785,0.07159257127823304,1984.0,0.006530293529999048,True,station-skew LP3 screening,4.440011005931956,0.1970727462809872,0.4308338888742659,26662.424888466052,39849.26458590143,50108.01192374624,64926.0605763991,77390.31868041914,91143.37388093812,106361.25640827235,129030.49773257236,2003-05-08 00:00:00+00:00,2003.0,125000.0,74.6268656716418,100.0,428.6112668394926,428.6112668394926,200–500-year
02414525,,031501090301,21.3,3,1999,2001,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,1999-06-16 00:00:00+00:00,1999.0,1470.0,69.01408450704226,4.0,,4.0,2–5-year
02414715,,031501090309,2058.0,40,1986,2025,0,0.05,0.0,0.03720334312495077,0.7354363337329133,-0.10664233735253634,2018.0,0.9691513117965113,False,station-skew LP3 screening,4.466768850772327,0.21107342948734859,0.9691435717457815,27113.83602220696,42405.84011031798,56184.16318127484,78772.87813193572,100113.84428851122,126046.0778372806,157566.70248995637,209860.1328382822,2003-05-09 00:00:00+00:00,2003.0,132000.0,64.1399416909621,41.0,115.22396376226678,115.22396376226678,100–200-year
02414765,,031501090402,26.2,10,1972,1981,0,0.0,0.0,-0.06666666666666667,0.8618005952380953,-0.2568089068875941,1979.0,1.0,False,empirical only,,,,,,,,,,,,1979-03-04 00:00:00+00:00,1979.0,8820.0,336.6412213740458,11.0,,11.0,10–25-year
02414800,,031501090403,7.97,21,1951,1979,8,0.047619047619047616,0.0,-0.2380952380952381,0.14032300106204762,0.06925372997166104,1958.0,0.4261662314802118,False,station-skew LP3 screening,3.1146539559836595,0.29480762813527317,0.4676760066964286,1235.2385376342097,2258.069627536119,3192.5306445663105,4731.428487184057,6183.315223650724,7938.737364312192,10055.910064416597,13525.997701233397,1979-04-14 00:00:00+00:00,1979.0,6260.0,785.4454203262234,22.0,51.68691049546767,51.68691049546767,50–100-year
02415000,,031501090405,190.0,62,1953,2025,11,0.04838709677419355,0.0,0.02913139270867464,0.7382954370071286,-0.042036459803514184,2016.0,0.9364950362928393,False,station-skew LP3 screening,3.88909949398638,0.2327560774187779,-0.6269697010478921,8189.824033370723,12263.752817368128,14704.107169753992,17471.862124058225,19316.95180937581,20993.605874333552,22527.844963942716,24368.599943487694,1979-04-13 00:00:00+00:00,1979.0,23000.0,121.05263157894737,63.0,250.6452663201002,250.6452663201002,200–500-year
02416000,,031501090802,2480.0,26,1901,1926,0,0.8846153846153846,0.0,0.015384615384615385,0.9304701683802264,-0.10929128817668224,1915.0,1.0,False,station-skew LP3 screening,4.705196655430622,0.20655161481034764,-0.07827360066758328,51037.68891703295,75818.31665340408,92920.59463566772,115127.64178178756,132032.77796006878,149206.7827008553,166743.4936471919,190587.7847844309,1919-12-11 00:00:00+00:00,1920.0,160000.0,64.51612903225806,27.0,153.49195327418101,153.49195327418101,100–200-year
02416360,,031501090501,,2,2022,2023,0,0.5,0.0,,,,,,False,empirical only,,,,,,,,,,,,2023-03-27 18:00:00+00:00,2023.0,4990.0,,3.0,,3.0,2–5-year
02416481,,031501090504,0.5,10,1990,2003,4,0.1,0.0,-0.13483997249264842,0.590013887163346,-0.20655438492677428,1997.0,1.0,False,empirical only,,,,,,,,,,,,1990-03-16 00:00:00+00:00,1990.0,335.0,670.0,12.0,,12.0,10–25-year
02417400,,031501090703,1.27,8,1966,1973,0,0.0,0.0,-0.2857142857142857,0.39875992063492066,-0.3373809322530706,1969.0,0.44626032029685964,True,empirical only,,,,,,,,,,,,1969-08-02 00:00:00+00:00,1969.0,676.0,532.2834645669292,9.0,,9.0,5–10-year
02418000,,031501100406,2984.0,7,1913,1927,8,0.0,0.0,-0.04761904761904762,1.0,-0.3656958629226819,,,True,empirical only,,,,,,,,,,,,1925-01-19 00:00:00+00:00,1925.0,87500.0,29.323056300268096,8.0,,8.0,5–10-year
02418230,,031501100102,71.3,25,2000,2024,0,0.04,0.0,0.06343915351294688,0.657139851506529,-0.23163876882599607,2013.0,1.0,False,station-skew LP3 screening,3.531329996437013,0.26728415722160637,0.3282116139907975,3286.492148764309,5636.009195774495,7618.727972335249,10666.656910379324,13368.433554561401,16471.992691428582,20035.05395566852,25557.67875994967,2015-12-25 00:00:00+00:00,2016.0,12800.0,179.52314165497896,26.0,43.55204278331091,43.55204278331091,25–50-year
02418500,,031501100406,3328.0,84,1929,2013,1,0.5714285714285714,0.0,-0.10142233608540013,0.17263413747372502,0.068654626114296,1984.0,0.26855596347024746,False,station-skew LP3 screening,4.450840480237738,0.3298114956376494,0.3302894146218605,27084.110340513875,52700.487238854264,76463.02204990921,115863.73874535832,153134.13375593524,198193.2935401682,252449.76137841263,341067.5182835334,1961-02-25 00:00:00+00:00,1961.0,177000.0,53.18509615384615,86.0,73.35277269017274,73.35277269017274,50–100-year
02418760,,031501100202,45.8,22,2003,2024,0,0.0,0.0,0.11688311688311688,0.4680001686472355,-0.22059319473296765,2012.0,0.7044548199854225,False,station-skew LP3 screening,3.431812105405713,0.35507319986196345,-0.1490633358518903,2758.2307440168333,5406.675522100815,7600.016749750548,10835.460429370749,13563.027314716435,16547.604771808143,19801.204449401164,24533.873908836136,2024-02-12 08:45:00+00:00,2024.0,9850.0,215.06550218340612,23.0,19.13910182227005,19.13910182227005,10–25-year
02418764,,031501100202,1.8,11,2011,2021,0,1.0,0.0,0.11009637651263605,0.6394118528033749,-0.2893050545669154,2013.0,0.994813569338451,False,empirical only,,,,,,,,,,,,2015-12-24 00:00:00+00:00,2016.0,1480.0,822.2222222222222,12.0,,12.0,10–25-year
02418770,,031501100202,2.0,10,2011,2021,1,1.0,0.0,0.1111111111111111,0.7274895282186948,-0.12746445315876304,2015.0,0.4134509240660289,False,empirical only,,,,,,,,,,,,2016-01-24 00:00:00+00:00,2016.0,2680.0,1340.0,12.0,,12.0,10–25-year
02419000,,031501100302,333.0,85,1940,2025,1,0.0,0.0,-0.012331840502373093,0.8673649534497827,0.002945267231899295,1949.0,0.9686846045097715,False,station-skew LP3 screening,3.9393215495687914,0.32405085205744405,-0.24894854426986823,8969.215650901338,16414.398368145714,22131.851127104113,30056.362784781028,36377.55096374569,42996.45936268948,49918.50221971331,59535.993445282125,1964-04-09 00:00:00+00:00,1964.0,37000.0,111.11111111111111,87.0,53.440767237991444,53.440767237991444,50–100-year
02419500,,031501100406,3771.0,6,1898,2015,112,0.8333333333333334,0.0,0.06666666666666665,1.0,-0.5878282109516466,,,True,empirical only,,,,,,,,,,,,1901-12-30 00:00:00+00:00,1902.0,52000.0,13.789445770352692,7.0,,7.0,5–10-year
02419625,,031501100504,124.0,18,1952,1970,1,0.0,0.0,-0.15737789507292677,0.3629714323398304,-0.2538460759961844,1954.0,0.9827710108797152,False,empirical only,,,,,,,,,,,,1958-03-07 00:00:00+00:00,1958.0,19000.0,153.2258064516129,19.0,,19.0,10–25-year
02419670,,031501100604,122.0,1,2016,2016,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2016-02-06 00:00:00+00:00,2016.0,1360.0,11.147540983606557,2.0,,2.0,2–5-year
02419790,,031501100802,103.0,1,2016,2016,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2015-12-24 00:00:00+00:00,2016.0,1660.0,16.116504854368934,2.0,,2.0,2–5-year
02419835,,031501100902,48.4,9,1971,1980,1,0.0,0.0,-0.2222222222222222,0.47670855379188715,-0.3135044676685847,1975.0,0.9535212573379397,True,empirical only,,,,,,,,,,,,1975-04-14 00:00:00+00:00,1975.0,5350.0,110.53719008264463,10.0,,10.0,10–25-year
02419845,,031501100904,7.1,11,2009,2021,2,1.0,0.0,0.18698939800169143,0.4311087151029369,-0.3775830653053915,2015.0,1.0,True,empirical only,,,,,,,,,,,,2009-05-07 00:00:00+00:00,2009.0,5740.0,808.4507042253522,12.0,,12.0,10–25-year
02419875,,031501100905,2.7,11,2009,2021,2,1.0,0.0,-0.05454545454545454,0.8792698312489979,0.15564898388488915,2015.0,1.0,False,empirical only,,,,,,,,,,,,2009-05-07 00:00:00+00:00,2009.0,4880.0,1807.4074074074074,12.0,,12.0,10–25-year
02419890,,031501100905,4646.0,30,1996,2025,0,0.6666666666666666,0.0,0.1334868547812314,0.30069481982194035,-0.2042913819145545,2013.0,0.5225663293506706,False,station-skew LP3 screening,4.608596856840228,0.22257267639262038,-0.08016190678995828,40885.58492112594,62622.92018592448,77957.31916416573,98184.66123926507,113783.91464556851,129784.91779992475,146266.04374566488,168880.2048442435,1998-03-10 00:00:00+00:00,1998.0,90800.0,19.543693499784762,31.0,17.919538613798505,17.919538613798505,10–25-year
02419974,,031502010104,2.3,11,2009,2021,2,1.0,0.0,-0.11009637651263605,0.6394118528033749,-0.27754817596998677,2017.0,1.0,False,empirical only,,,,,,,,,,,,2009-05-07 00:00:00+00:00,2009.0,6170.0,2682.608695652174,12.0,,12.0,10–25-year
02419975,,031502010104,7.26,3,1975,1978,1,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,1978-05-09 00:00:00+00:00,1978.0,8370.0,1152.892561983471,4.0,,4.0,2–5-year
02419976,,031502010104,8.1,11,2009,2021,2,1.0,0.0,-0.0909090909090909,0.7611503928170594,-0.32808172448630063,2017.0,1.0,True,empirical only,,,,,,,,,,,,2009-05-07 00:00:00+00:00,2009.0,8300.0,1024.6913580246915,12.0,,12.0,10–25-year
02419977,,031502010104,8.79,2,1999,2000,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,1999-01-30 00:00:00+00:00,1999.0,758.0,86.23435722411833,3.0,,3.0,2–5-year
02420000,,031502010107,15087.0,97,1886,2023,41,0.18556701030927836,0.0,-0.06800098830419245,0.3246465018186442,0.20706761574075097,1984.0,0.4809245225268154,False,station-skew LP3 screening,5.074513515927224,0.1628759810701222,0.2802073384941359,116658.37425235714,161774.28723514275,193875.06897136246,236993.0507603567,270990.93719579035,306615.5928139456,344151.09724393336,397102.34027394204,1886-04-01 00:00:00+00:00,1886.0,322000.0,21.34287797441506,98.00000000000001,133.46214243232995,133.46214243232995,100–200-year
02420495,,031502010203,1.2,9,2013,2021,0,1.0,0.0,-0.2777777777777778,0.35848765432098767,-0.0391940838303454,2017.0,0.46827260127133097,False,empirical only,,,,,,,,,,,,2015-12-25 00:00:00+00:00,2016.0,470.0,391.6666666666667,11.0,,11.0,10–25-year
02420980,,031502010309,4.6,11,2009,2021,2,1.0,0.0,0.018181818181818184,1.0,-0.17907582523341198,2015.0,0.8897896657432863,False,empirical only,,,,,,,,,,,,2017-05-20 00:00:00+00:00,2017.0,6620.0,1439.1304347826087,12.0,,12.0,10–25-year
02420987,,031502010309,1.32,3,1975,1978,1,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,1978-05-09 00:00:00+00:00,1978.0,1660.0,1257.5757575757575,4.0,,4.0,2–5-year
02421000,,031502010309,290.0,74,1949,2025,3,0.013513513513513514,0.0,-0.10489257781712755,0.1865739912431058,-0.17624495218965477,1979.0,0.29797703248336305,False,station-skew LP3 screening,3.994979557492441,0.30070668049023846,0.26370292945769414,9589.082477502483,17516.38968141913,24425.323543740717,35292.7342495447,45102.509264084714,56521.36602444844,69783.87299429742,90587.16280933327,1990-03-17 00:00:00+00:00,1990.0,50000.0,172.41379310344828,75.0,68.18370447346716,68.18370447346716,50–100-year
02421105,,031502010401,0.45,13,1991,2003,0,0.07692307692307693,0.0,0.0,1.0,-0.06680181178092837,1993.0,0.8794199663286293,False,empirical only,,,,,,,,,,,,1994-06-27 00:00:00+00:00,1994.0,500.0,1111.111111111111,14.0,,14.0,10–25-year
02421115,,031502010404,59.3,3,1999,2001,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2001-03-04 00:00:00+00:00,2001.0,12900.0,217.5379426644182,4.0,,4.0,2–5-year
02421256,,031502010601,89.4,11,1971,1981,0,0.0,0.0,0.05454545454545454,0.8792698312489979,-0.5609116828910231,1978.0,1.0,True,empirical only,,,,,,,,,,,,1979-03-04 00:00:00+00:00,1979.0,20200.0,225.95078299776284,12.0,,12.0,10–25-year
02421300,,031502010705,10.7,13,1961,1990,17,0.15384615384615385,0.0,-0.07692307692307691,0.7650248459102625,-0.2650632810160201,1964.0,0.8794199663286293,False,empirical only,,,,,,,,,,,,1964-04-06 00:00:00+00:00,1964.0,2440.0,228.03738317757012,14.0,,14.0,10–25-year
02421480,,031502010803,,2,2023,2024,0,0.5,0.0,,,,,,False,empirical only,,,,,,,,,,,,2024-02-12 17:30:00+00:00,2024.0,1850.0,,3.0,,3.0,2–5-year
02421500,,031502010803,123.0,9,1939,1949,2,0.0,0.0,0.4444444444444444,0.11943893298059964,-0.10234743255816374,1941.0,0.6883075737308247,False,empirical only,,,,,,,,,,,,1948-11-27 00:00:00+00:00,1949.0,39000.0,317.0731707317073,10.0,,10.0,10–25-year
02422000,,031502010807,244.0,35,1938,1990,18,0.08571428571428572,0.0,-0.0372576441099907,0.7544648506594904,0.1444036031382827,1949.0,0.44626032029685964,False,station-skew LP3 screening,3.9145817945571673,0.3794547307082221,-0.0020875714609281475,8217.010041399175,17138.681180609867,25164.46557613274,37897.90583575511,49369.83020338943,62624.31465523225,77848.17965625883,101333.32486736501,1948-11-27 00:00:00+00:00,1949.0,48000.0,196.72131147540983,36.0,46.266057153388594,46.266057153388594,25–50-year
02422500,,031502011006,203.0,86,1939,2025,1,0.023255813953488372,0.0,-0.03066393599874154,0.6761245656454379,0.03343180362741253,1951.0,0.8163133766387254,False,station-skew LP3 screening,3.784966581547,0.2551895708789982,0.5445862245041143,5779.749264884877,9778.122708764908,13281.661868692561,18868.561639141426,24000.310652159445,30078.969711517224,37274.67095271151,48834.68703946579,1939-08-16 00:00:00+00:00,1939.0,40000.0,197.04433497536945,88.0,252.9532307028657,252.9532307028657,200–500-year
02423000,,031502011207,17095.0,99,1886,1990,6,0.6565656565656566,0.0,0.09629121101076626,0.1588522999224059,0.1283834861166363,1969.0,0.46268464523964214,False,station-skew LP3 screening,5.090724559443853,0.15187630336652738,-0.035893624049519506,123490.37437916045,165502.54639116614,192649.95367420852,226322.0489463694,251020.39198638138,275440.80649020575,299785.9130317679,332075.31752591266,1961-03-01 00:00:00+00:00,1961.0,284000.0,16.61304474992688,100.0,127.59329665279948,127.59329665279948,100–200-year
02423110,,031502020101,12.5,12,2014,2025,0,1.0,0.0,-0.2727272727272727,0.24957952123750735,0.28216349359265885,2022.0,0.3670101994294372,False,empirical only,,,,,,,,,,,,2015-12-25 00:00:00+00:00,2016.0,4600.0,368.0,13.0,,13.0,10–25-year
02423130,,031502020101,19.7,33,1989,2021,0,1.0,0.0,0.3127963490471549,0.01056141155514531,0.24842900270841753,1997.0,0.05747768047686402,True,station-skew LP3 screening,3.374891291547665,0.25164274462758407,-0.7991837902194855,2559.0195348586867,3893.2901146808404,4658.859311249287,5487.647661895843,6013.910646439133,6472.382438676298,6874.4813853034975,7333.766527966229,2003-05-07 00:00:00+00:00,2003.0,7350.0,373.0964467005076,34.0,517.9621617973193,517.9621617973193,>500-year
02423160,,031502020101,50.8,13,2012,2024,0,1.0,0.0,-0.17948717948717946,0.4353804483839206,-0.07115329642052338,2021.0,1.0,False,empirical only,,,,,,,,,,,,2013-05-18 08:45:00+00:00,2013.0,12300.0,242.1259842519685,14.0,,14.0,10–25-year
02423190,,031502020102,39.3,2,1999,2000,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2000-04-04 00:00:00+00:00,2000.0,3190.0,81.17048346055981,3.0,,3.0,2–5-year
02423380,,031502020104,140.0,43,1979,2025,4,0.023255813953488372,0.0,0.14285714285714285,0.17700339443308466,0.4787263117971151,1995.0,0.028585683041681655,True,station-skew LP3 screening,3.846836508446958,0.2597691695164079,-0.7790417156022681,7590.052716741615,11729.689028385417,14146.381932874545,16796.833359250075,18499.13265534063,19995.228634247298,21318.141756771696,22842.652689853072,2003-05-08 00:00:00+00:00,2003.0,23500.0,167.85714285714286,44.0,778.6262337812192,778.6262337812192,>500-year
02423397,,031502020103,17.0,28,1996,2024,1,1.0,0.0,-0.20689727957574983,0.12316830666468202,-0.022034064359355565,2005.0,0.16698098442074444,False,station-skew LP3 screening,3.2352516238034745,0.29080242764017133,-2.0455877845815778,2118.7442426084017,2881.3315916801885,3105.02018425403,3230.9485354200856,3270.828437007325,3290.0552127560404,3299.3463315940257,3304.7194790237745,2003-05-07 00:00:00+00:00,2003.0,6000.0,352.94117647058823,29.0,1000000.0,1000000.0,>500-year
02423398,,031502020103,19.4,21,1981,2008,7,1.0,0.0,0.11483385035264293,0.4682141065059291,0.7072114450650225,2005.0,0.3756545346305703,True,station-skew LP3 screening,3.156442628194088,0.40470685452532534,-1.4524867634206953,1781.4099122821551,3103.1047375482585,3741.0715997449533,4291.365176954596,4561.6600354468765,4748.918434535516,4878.723749960381,4991.369293384405,2003-05-07 00:00:00+00:00,2003.0,5490.0,282.9896907216495,22.0,1000000.0,1000000.0,>500-year
02423400,,031502020103,24.4,31,1987,2024,7,1.0,0.0,0.09267262901479041,0.46474424807994785,0.26515716477119927,1995.0,0.15842202258152824,False,station-skew LP3 screening,3.2617841788926305,0.2330086422691632,0.42299168078076116,1759.550147362181,2828.7120646215385,3706.391588910309,5029.798858585888,6185.374716023472,7498.568774094884,8992.270576321394,11285.940218267828,2003-05-07 00:00:00+00:00,2003.0,7450.0,305.32786885245906,32.0,97.61793657164681,97.61793657164681,50–100-year
0242340550,,031502020103,3.19,4,1987,1991,1,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,1991-02-19 00:00:00+00:00,1991.0,355.0,111.28526645768025,5.0,,5.0,5–10-year
02423410,,031502020103,42.7,15,1985,1999,0,0.0,0.0,0.40952380952380957,0.03589723736788882,0.07492967964606602,1995.0,0.3629393690397159,True,empirical only,,,,,,,,,,,,1990-02-16 00:00:00+00:00,1990.0,2430.0,56.90866510538641,16.0,,16.0,10–25-year
02423414,,031502020103,47.0,21,2004,2025,1,1.0,0.0,0.10023894896671728,0.525803706569365,0.06158126358724448,2008.0,0.8188416416244048,False,station-skew LP3 screening,3.169985336380013,0.26596076469420254,-1.5174940550975085,1715.8408320594158,2449.587951123805,2752.064436330893,2990.390564605182,3099.438222309787,3171.3692776396783,3219.1073314060163,3258.70079456338,2014-04-07 00:00:00+00:00,2014.0,3060.0,65.1063829787234,22.0,37.58757272419284,37.58757272419284,25–50-year
02423425,,031502020204,201.0,38,1976,2025,12,1.0,0.0,-0.17651250022480028,0.11898705463995142,0.24802191072417462,2005.0,0.1352902957961405,False,station-skew LP3 screening,3.9214059085834116,0.2608612423786743,-0.9922569795731631,9201.522641915986,13919.341430204884,16442.165298545016,18990.613238462498,20498.766486883673,21736.36471466737,22758.98126009056,23849.78400218944,1979-04-13 00:00:00+00:00,1979.0,23400.0,116.41791044776119,39.0,333.4596520343542,333.4596520343542,200–500-year
