station_id,station_name,state,latitude,longitude,duration,duration_hours,ari_years,estimate_mm,lower_90_mm,upper_90_mm,confidence_width_mm,lower_difference_mm,upper_difference_mm
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,12-hr,12.0,10.0,129.0,107.0,154.0,47.0,22.0,25.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,12-hr,12.0,25.0,155.0,126.0,191.0,65.0,29.0,36.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,12-hr,12.0,50.0,176.0,140.0,219.0,79.0,36.0,43.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,12-hr,12.0,100.0,199.0,154.0,251.0,97.0,45.0,52.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,12-hr,12.0,200.0,224.0,168.0,287.0,119.0,56.0,63.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,12-hr,12.0,500.0,258.0,188.0,338.0,150.0,70.0,80.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,12-hr,12.0,1000.0,286.0,203.0,376.0,173.0,83.0,90.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,1.0,21.0,17.0,25.0,8.0,4.0,4.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,2.0,24.0,19.0,29.0,10.0,5.0,5.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,5.0,28.0,23.0,34.0,11.0,5.0,6.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,10.0,32.0,26.0,39.0,13.0,6.0,7.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,25.0,37.0,29.0,46.0,17.0,8.0,9.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,50.0,41.0,31.0,51.0,20.0,10.0,10.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,100.0,44.0,33.0,57.0,24.0,11.0,13.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,200.0,48.0,35.0,63.0,28.0,13.0,15.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,500.0,53.0,37.0,70.0,33.0,16.0,17.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,15-min,0.25,1000.0,56.0,39.0,76.0,37.0,17.0,20.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,1.0,109.0,93.0,128.0,35.0,16.0,19.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,2.0,126.0,106.0,147.0,41.0,20.0,21.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,5.0,154.0,130.0,181.0,51.0,24.0,27.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,10.0,179.0,151.0,211.0,60.0,28.0,32.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,25.0,215.0,178.0,261.0,83.0,37.0,46.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,50.0,245.0,198.0,300.0,102.0,47.0,55.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,100.0,277.0,217.0,344.0,127.0,60.0,67.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,200.0,310.0,236.0,392.0,156.0,74.0,82.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,500.0,357.0,263.0,459.0,196.0,94.0,102.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-day,48.0,1000.0,394.0,283.0,510.0,227.0,111.0,116.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,1.0,50.0,41.0,61.0,20.0,9.0,11.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,2.0,57.0,47.0,69.0,22.0,10.0,12.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,5.0,68.0,56.0,83.0,27.0,12.0,15.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,10.0,78.0,63.0,95.0,32.0,15.0,17.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,25.0,91.0,72.0,113.0,41.0,19.0,22.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,50.0,102.0,79.0,128.0,49.0,23.0,26.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,100.0,112.0,85.0,143.0,58.0,27.0,31.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,200.0,123.0,91.0,160.0,69.0,32.0,37.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,500.0,138.0,98.0,183.0,85.0,40.0,45.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,2-hr,2.0,1000.0,150.0,104.0,200.0,96.0,46.0,50.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,1.0,232.0,202.0,265.0,63.0,30.0,33.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,2.0,256.0,223.0,293.0,70.0,33.0,37.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,5.0,296.0,256.0,338.0,82.0,40.0,42.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,10.0,329.0,284.0,378.0,94.0,45.0,49.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,25.0,375.0,315.0,440.0,125.0,60.0,65.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,50.0,411.0,339.0,487.0,148.0,72.0,76.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,100.0,448.0,359.0,539.0,180.0,89.0,91.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,200.0,485.0,376.0,595.0,219.0,109.0,110.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,500.0,535.0,402.0,670.0,268.0,133.0,135.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,20-day,480.0,1000.0,574.0,421.0,726.0,305.0,153.0,152.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,1.0,94.0,79.0,111.0,32.0,15.0,17.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,2.0,108.0,91.0,128.0,37.0,17.0,20.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,5.0,132.0,111.0,156.0,45.0,21.0,24.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,10.0,153.0,128.0,182.0,54.0,25.0,29.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,25.0,185.0,152.0,227.0,75.0,33.0,42.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,50.0,211.0,170.0,260.0,90.0,41.0,49.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,100.0,239.0,187.0,299.0,112.0,52.0,60.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,200.0,269.0,203.0,342.0,139.0,66.0,73.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,500.0,310.0,227.0,402.0,175.0,83.0,92.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,24-hr,24.0,1000.0,344.0,245.0,448.0,203.0,99.0,104.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,1.0,120.0,102.0,139.0,37.0,18.0,19.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,2.0,137.0,116.0,159.0,43.0,21.0,22.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,5.0,166.0,141.0,194.0,53.0,25.0,28.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,10.0,192.0,162.0,225.0,63.0,30.0,33.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,25.0,230.0,191.0,278.0,87.0,39.0,48.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,50.0,261.0,212.0,318.0,106.0,49.0,57.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,100.0,294.0,232.0,364.0,132.0,62.0,70.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,200.0,329.0,251.0,415.0,164.0,78.0,86.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,500.0,378.0,279.0,485.0,206.0,99.0,107.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-day,72.0,1000.0,417.0,301.0,538.0,237.0,116.0,121.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,1.0,56.0,46.0,68.0,22.0,10.0,12.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,2.0,64.0,52.0,77.0,25.0,12.0,13.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,5.0,76.0,63.0,93.0,30.0,13.0,17.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,10.0,88.0,72.0,106.0,34.0,16.0,18.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,25.0,103.0,83.0,129.0,46.0,20.0,26.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,50.0,116.0,91.0,146.0,55.0,25.0,30.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,100.0,129.0,99.0,165.0,66.0,30.0,36.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,200.0,143.0,106.0,186.0,80.0,37.0,43.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,500.0,162.0,116.0,214.0,98.0,46.0,52.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,3-hr,3.0,1000.0,177.0,124.0,235.0,111.0,53.0,58.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,1.0,282.0,246.0,320.0,74.0,36.0,38.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,2.0,310.0,270.0,352.0,82.0,40.0,42.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,5.0,355.0,309.0,404.0,95.0,46.0,49.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,10.0,392.0,340.0,448.0,108.0,52.0,56.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,25.0,444.0,374.0,516.0,142.0,70.0,72.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,50.0,483.0,399.0,568.0,169.0,84.0,85.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,100.0,522.0,420.0,624.0,204.0,102.0,102.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,200.0,561.0,436.0,684.0,248.0,125.0,123.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,500.0,612.0,461.0,762.0,301.0,151.0,150.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-day,720.0,1000.0,651.0,480.0,821.0,341.0,171.0,170.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,1.0,30.0,25.0,37.0,12.0,5.0,7.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,2.0,35.0,28.0,42.0,14.0,7.0,7.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,5.0,41.0,34.0,51.0,17.0,7.0,10.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,10.0,47.0,38.0,58.0,20.0,9.0,11.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,25.0,54.0,43.0,68.0,25.0,11.0,14.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,50.0,60.0,46.0,75.0,29.0,14.0,15.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,100.0,65.0,49.0,84.0,35.0,16.0,19.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,200.0,71.0,51.0,92.0,41.0,20.0,21.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,500.0,78.0,55.0,103.0,48.0,23.0,25.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,30-min,0.5,1000.0,83.0,57.0,112.0,55.0,26.0,29.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,1.0,129.0,110.0,149.0,39.0,19.0,20.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,2.0,146.0,125.0,170.0,45.0,21.0,24.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,5.0,176.0,150.0,205.0,55.0,26.0,29.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,10.0,203.0,172.0,237.0,65.0,31.0,34.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,25.0,242.0,201.0,291.0,90.0,41.0,49.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,50.0,274.0,223.0,332.0,109.0,51.0,58.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,100.0,307.0,243.0,379.0,136.0,64.0,72.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,200.0,343.0,262.0,430.0,168.0,81.0,87.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,500.0,393.0,291.0,502.0,211.0,102.0,109.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,4-day,96.0,1000.0,433.0,313.0,556.0,243.0,120.0,123.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,1.0,346.0,304.0,392.0,88.0,42.0,46.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,2.0,381.0,334.0,431.0,97.0,47.0,50.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,5.0,436.0,381.0,494.0,113.0,55.0,58.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,10.0,480.0,418.0,546.0,128.0,62.0,66.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,25.0,540.0,456.0,624.0,168.0,84.0,84.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,50.0,584.0,485.0,682.0,197.0,99.0,98.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,100.0,627.0,506.0,746.0,240.0,121.0,119.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,200.0,670.0,523.0,812.0,289.0,147.0,142.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,500.0,724.0,547.0,895.0,348.0,177.0,171.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,45-day,1080.0,1000.0,763.0,565.0,958.0,393.0,198.0,195.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,1.0,12.0,9.0,14.0,5.0,3.0,2.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,2.0,13.0,11.0,16.0,5.0,2.0,3.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,5.0,16.0,13.0,19.0,6.0,3.0,3.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,10.0,18.0,14.0,22.0,8.0,4.0,4.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,25.0,21.0,16.0,26.0,10.0,5.0,5.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,50.0,23.0,18.0,29.0,11.0,5.0,6.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,100.0,25.0,19.0,32.0,13.0,6.0,7.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,200.0,27.0,20.0,35.0,15.0,7.0,8.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,500.0,30.0,21.0,39.0,18.0,9.0,9.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,5-min,0.08333333333333333,1000.0,32.0,22.0,42.0,20.0,10.0,10.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,1.0,68.0,56.0,81.0,25.0,12.0,13.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,2.0,77.0,64.0,92.0,28.0,13.0,15.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,5.0,92.0,76.0,111.0,35.0,16.0,19.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,10.0,106.0,88.0,128.0,40.0,18.0,22.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,25.0,127.0,103.0,158.0,55.0,24.0,31.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,50.0,144.0,114.0,180.0,66.0,30.0,36.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,100.0,162.0,125.0,205.0,80.0,37.0,43.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,200.0,181.0,135.0,234.0,99.0,46.0,53.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,500.0,208.0,150.0,273.0,123.0,58.0,65.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,6-hr,6.0,1000.0,229.0,161.0,302.0,141.0,68.0,73.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,1.0,402.0,354.0,453.0,99.0,48.0,51.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,2.0,443.0,390.0,500.0,110.0,53.0,57.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,5.0,509.0,447.0,575.0,128.0,62.0,66.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,10.0,561.0,490.0,636.0,146.0,71.0,75.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,25.0,629.0,533.0,723.0,190.0,96.0,94.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,50.0,679.0,565.0,790.0,225.0,114.0,111.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,100.0,726.0,588.0,860.0,272.0,138.0,134.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,200.0,772.0,604.0,932.0,328.0,168.0,160.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,500.0,829.0,628.0,1021.0,393.0,201.0,192.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-day,1440.0,1000.0,870.0,646.0,1089.0,443.0,224.0,219.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,1.0,40.0,33.0,49.0,16.0,7.0,9.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,2.0,46.0,37.0,56.0,19.0,9.0,10.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,5.0,55.0,44.0,67.0,23.0,11.0,12.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,10.0,62.0,50.0,76.0,26.0,12.0,14.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,25.0,73.0,57.0,91.0,34.0,16.0,18.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,50.0,81.0,62.0,102.0,40.0,19.0,21.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,100.0,89.0,67.0,114.0,47.0,22.0,25.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,200.0,97.0,71.0,127.0,56.0,26.0,30.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,500.0,108.0,76.0,144.0,68.0,32.0,36.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,60-min,1.0,1000.0,117.0,81.0,157.0,76.0,36.0,40.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,1.0,152.0,131.0,176.0,45.0,21.0,24.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,2.0,171.0,147.0,198.0,51.0,24.0,27.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,5.0,204.0,175.0,236.0,61.0,29.0,32.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,10.0,233.0,198.0,270.0,72.0,35.0,37.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,25.0,274.0,228.0,326.0,98.0,46.0,52.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,50.0,307.0,251.0,369.0,118.0,56.0,62.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,100.0,341.0,271.0,417.0,146.0,70.0,76.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,200.0,377.0,290.0,470.0,180.0,87.0,93.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,500.0,428.0,318.0,542.0,224.0,110.0,114.0
01-8925,WHITFIELD LOCK 3,AL,32.2833,-88.0167,7-day,168.0,1000.0,467.0,339.0,597.0,258.0,128.0,130.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,1.0,180.0,159.0,205.0,46.0,21.0,25.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,2.0,196.0,173.0,224.0,51.0,23.0,28.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,5.0,225.0,197.0,257.0,60.0,28.0,32.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,10.0,249.0,218.0,286.0,68.0,31.0,37.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,25.0,285.0,242.0,335.0,93.0,43.0,50.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,50.0,314.0,261.0,373.0,112.0,53.0,59.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,100.0,344.0,277.0,416.0,139.0,67.0,72.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,200.0,376.0,292.0,464.0,172.0,84.0,88.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,500.0,420.0,315.0,528.0,213.0,105.0,108.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-day,240.0,1000.0,455.0,332.0,577.0,245.0,123.0,122.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,1.0,16.0,13.0,20.0,7.0,3.0,4.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,2.0,18.0,15.0,23.0,8.0,3.0,5.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,5.0,22.0,18.0,28.0,10.0,4.0,6.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,10.0,25.0,20.0,32.0,12.0,5.0,7.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,25.0,30.0,24.0,40.0,16.0,6.0,10.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,50.0,35.0,26.0,45.0,19.0,9.0,10.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,100.0,39.0,28.0,52.0,24.0,11.0,13.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,200.0,44.0,30.0,59.0,29.0,14.0,15.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,500.0,50.0,33.0,69.0,36.0,17.0,19.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,10-min,0.16666666666666666,1000.0,56.0,36.0,76.0,40.0,20.0,20.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,1.0,79.0,66.0,95.0,29.0,13.0,16.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,2.0,90.0,76.0,109.0,33.0,14.0,19.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,5.0,109.0,92.0,133.0,41.0,17.0,24.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,10.0,127.0,105.0,154.0,49.0,22.0,27.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,25.0,152.0,123.0,190.0,67.0,29.0,38.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,50.0,172.0,136.0,217.0,81.0,36.0,45.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,100.0,194.0,148.0,248.0,100.0,46.0,54.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,200.0,217.0,158.0,281.0,123.0,59.0,64.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,500.0,249.0,174.0,328.0,154.0,75.0,79.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,12-hr,12.0,1000.0,275.0,187.0,363.0,176.0,88.0,88.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,15-min,0.25,1.0,19.0,16.0,25.0,9.0,3.0,6.0
01-8998,WINFIELD 2 SW,AL,33.9111,-87.8475,15-min,0.25,2.0,22.0,18.0,28.0,10.0,4.0,6.0
