huc12,duration_hours,historical_max_mm,historical_max_ratio_to_2yr,historical_max_lower_ari,historical_max_ratio_to_100yr,qualifying_event_count,latest_event_time_utc,event_count_ge_2yr,event_count_ge_5yr,event_count_ge_10yr,event_count_ge_25yr,event_count_ge_50yr,event_count_ge_100yr
031502020404,3,86.62527465820312,1.4304891696194244,10.0,0.6923450801706432,6,2025-03-16 03:00:00+00:00,6,3,1,0,0,0
031502020404,6,120.04149627685547,1.6402125957348523,10.0,0.7505801712236214,8,2025-03-16 04:00:00+00:00,8,3,2,0,0,0
031502020404,24,156.33509826660156,1.4826147529729434,10.0,0.624795190470314,15,2020-04-20 09:00:00+00:00,15,4,1,0,0,0
031502020404,72,218.14263916015625,1.611761914069361,10.0,0.6928426540520577,14,2020-03-05 11:00:00+00:00,14,4,1,0,0,0
031502020405,1,46.818660736083984,1.0616143525706967,2.0,0.5335798545095747,2,2012-07-31 11:00:00+00:00,2,0,0,0,0,0
031502020405,3,85.26704406738281,1.398414882751658,10.0,0.6758858436773132,8,2021-05-04 23:00:00+00:00,8,2,1,0,0,0
031502020405,6,132.04881286621094,1.795958124298322,25.0,0.8212360684708884,12,2021-05-05 00:00:00+00:00,12,3,3,1,0,0
031502020405,24,173.26873779296875,1.6440083707136621,10.0,0.6911444489822247,18,2021-05-05 01:00:00+00:00,18,7,1,0,0,0
031502020405,72,261.22528076171875,1.9254029410180544,25.0,0.8217730951012094,18,2021-05-05 02:00:00+00:00,18,7,1,1,0,0
031502020406,1,53.06041717529297,1.1941405301057555,2.0,0.6057096444800348,2,2009-09-21 16:00:00+00:00,2,0,0,0,0,0
031502020406,3,85.74705505371094,1.39659126060153,10.0,0.6819613137474919,9,2025-04-06 14:00:00+00:00,9,4,1,0,0,0
031502020406,6,129.68994140625,1.7581360741033973,25.0,0.8112503128371372,11,2025-04-06 16:00:00+00:00,11,5,4,1,0,0
031502020406,24,174.58856201171875,1.6581433762377482,10.0,0.6961348835486335,18,2021-05-05 02:00:00+00:00,18,5,2,0,0,0
031502020406,72,239.365234375,1.7674901511591226,25.0,0.7461417459630809,18,2020-02-13 10:00:00+00:00,18,6,3,1,0,0
031502020407,1,49.5673942565918,1.118026795557169,2.0,0.5641330099408909,2,2009-09-21 16:00:00+00:00,2,0,0,0,0,0
031502020407,3,86.0169677734375,1.4035247007183886,10.0,0.6813542835460918,9,2021-05-04 23:00:00+00:00,9,5,1,0,0,0
031502020407,6,137.793701171875,1.8695329760288066,25.0,0.8586314094471755,12,2021-05-05 00:00:00+00:00,12,6,3,2,0,0
031502020407,24,178.69773864746094,1.6971228896709505,10.0,0.7130608798881214,18,2021-05-05 02:00:00+00:00,18,6,2,0,0,0
031502020407,72,251.0992889404297,1.8517510412736726,25.0,0.7844367305917452,16,2021-05-05 02:00:00+00:00,16,8,2,1,0,0
031502020501,1,64.37335205078125,1.4491592220353733,10.0,0.7420214890035524,2,2016-09-17 19:00:00+00:00,2,1,1,0,0,0
031502020501,3,81.57145690917969,1.3301075896492638,5.0,0.6560199996136978,11,2025-04-06 14:00:00+00:00,11,4,0,0,0,0
031502020501,6,126.70036315917969,1.7193272297300737,25.0,0.7987010216181026,14,2025-04-06 16:00:00+00:00,14,4,3,1,0,0
031502020501,24,166.81216430664062,1.583129005428647,10.0,0.6658088608331945,18,2021-05-05 02:00:00+00:00,18,4,2,0,0,0
031502020501,72,232.43179321289062,1.7172937270615354,10.0,0.729620170499495,16,2020-02-13 10:00:00+00:00,16,5,2,0,0,0
031502020502,1,53.14166259765625,1.1978795053049103,5.0,0.6177540158184075,2,2021-12-30 04:00:00+00:00,2,1,0,0,0,0
031502020502,3,91.60807037353516,1.4971579955917103,10.0,0.7441152293272963,8,2021-05-04 23:00:00+00:00,8,1,1,0,0,0
031502020502,6,115.48211669921875,1.5690834629311299,10.0,0.7324027089249135,11,2021-05-05 00:00:00+00:00,11,5,3,0,0,0
031502020502,24,180.750244140625,1.7125602502424302,10.0,0.7233566605969504,18,2021-05-05 02:00:00+00:00,18,4,1,0,0,0
031502020502,72,248.6587371826172,1.8326060447966062,25.0,0.7893541774417283,15,2020-03-05 10:00:00+00:00,15,6,3,1,0,0
031502020503,3,76.72167205810547,1.26170903765652,5.0,0.6228502710998138,8,2025-03-16 03:00:00+00:00,8,1,0,0,0,0
031502020503,6,117.32286834716797,1.601226166215114,10.0,0.7439542964252658,12,2025-03-16 04:00:00+00:00,12,3,1,0,0,0
031502020503,24,155.1810302734375,1.4736060444120407,10.0,0.6241358787747262,14,2020-04-20 08:00:00+00:00,14,4,1,0,0,0
031502020503,72,250.00238037109375,1.8450155168730211,25.0,0.8004650793031385,16,2024-09-14 22:00:00+00:00,16,5,1,1,0,0
031502020504,1,54.152042388916016,1.2232325522486776,5.0,0.6328554828536768,1,2009-09-21 05:00:00+00:00,1,1,0,0,0,0
031502020504,3,99.42359161376953,1.6299402662910474,25.0,0.81397083259254,6,2018-05-29 14:00:00+00:00,6,2,1,1,0,0
031502020504,6,125.77796936035156,1.7135200315718828,25.0,0.8033503881887017,9,2021-05-05 00:00:00+00:00,9,3,2,1,0,0
031502020504,24,190.21649169921875,1.8041958296568787,25.0,0.7653942313523331,17,2020-04-20 08:00:00+00:00,17,3,1,1,0,0
031502020504,72,254.11717224121094,1.879666300595644,25.0,0.8184108232934295,15,2020-03-05 11:00:00+00:00,15,5,2,2,0,0
031502020505,1,55.810508728027344,1.261935559596421,5.0,0.6534745938184202,2,2009-09-21 05:00:00+00:00,2,1,0,0,0,0
031502020505,3,109.21270751953125,1.7924607265424295,25.0,0.8965446595750437,6,2018-05-29 14:00:00+00:00,6,2,2,1,0,0
031502020505,6,146.5725860595703,1.9988567420332832,50.0,0.9391688414706421,7,2018-05-29 15:00:00+00:00,7,4,2,1,1,0
031502020505,24,216.38328552246094,2.054257282367362,50.0,0.8741705036584031,20,2020-04-20 08:00:00+00:00,20,3,1,1,1,0
031502020505,72,264.8459167480469,1.967995569912253,25.0,0.8626834664185296,15,2020-02-13 11:00:00+00:00,15,5,3,2,0,0
031502020506,1,48.63571548461914,1.106000236936742,2.0,0.5671866312813305,5,2025-03-16 01:00:00+00:00,5,0,0,0,0,0
031502020506,3,95.31581115722656,1.5758190772885516,10.0,0.7803358615308794,10,2025-03-16 03:00:00+00:00,10,5,3,0,0,0
031502020506,6,113.13993072509766,1.5525556231715019,10.0,0.7251524243901524,13,2025-03-16 04:00:00+00:00,13,5,5,0,0,0
031502020506,24,149.51084899902344,1.4242276048492082,5.0,0.6079551481595571,16,2024-09-14 22:00:00+00:00,16,7,0,0,0,0
031502020506,72,261.91534423828125,1.947473645007364,25.0,0.8553139944144493,15,2024-09-14 22:00:00+00:00,15,5,1,1,0,0
031502020507,3,102.65898132324219,1.6857279706649402,25.0,0.8417817059137295,7,2025-03-16 02:00:00+00:00,7,2,1,1,0,0
031502020507,6,124.58985900878906,1.699873413221331,25.0,0.7985906676417959,5,2012-09-04 14:00:00+00:00,5,4,2,1,0,0
031502020507,24,207.78602600097656,1.9726573978203519,25.0,0.8429384173925643,15,2020-04-20 08:00:00+00:00,15,3,1,1,0,0
031502020507,72,260.1441345214844,1.9383335448834402,25.0,0.8553760994518212,16,2018-05-31 05:00:00+00:00,16,4,3,2,0,0
031502020601,1,48.858123779296875,1.1090540130609543,2.0,0.5699758752381489,1,2025-03-16 01:00:00+00:00,1,0,0,0,0,0
031502020601,3,84.4349136352539,1.3932279082692614,10.0,0.6899633793922754,7,2025-03-16 02:00:00+00:00,7,3,2,0,0,0
031502020601,6,101.19770812988281,1.3871511643443066,10.0,0.6491997528492285,11,2025-03-16 04:00:00+00:00,11,5,1,0,0,0
031502020601,24,150.2168426513672,1.4308860674821207,5.0,0.6159372956236284,13,2020-04-20 08:00:00+00:00,13,5,0,0,0,0
031502020601,72,226.3790740966797,1.695786992000979,10.0,0.7527228847264634,18,2024-09-14 21:00:00+00:00,18,4,3,0,0,0
031502020602,1,48.04529571533203,1.0937870922185582,2.0,0.5585762451797839,1,2025-03-16 01:00:00+00:00,1,0,0,0,0,0
031502020602,3,89.34968566894531,1.478130809128327,10.0,0.7251694024171994,8,2025-03-16 02:00:00+00:00,8,3,2,0,0,0
031502020602,6,112.41958618164062,1.5445727349421399,10.0,0.7196941210988423,12,2025-03-16 04:00:00+00:00,12,5,2,0,0,0
031502020602,24,154.07269287109375,1.4712507775993275,10.0,0.6387895573051785,15,2020-04-20 08:00:00+00:00,15,5,1,0,0,0
031502020602,72,222.26727294921875,1.6762609923292475,10.0,0.7480636574862632,16,2018-05-31 05:00:00+00:00,16,8,3,0,0,0
031502020603,1,53.23931884765625,1.219710746324999,5.0,0.6191078936945059,3,2025-03-16 01:00:00+00:00,3,1,0,0,0,0
031502020603,3,111.43306732177734,1.8584576058560458,50.0,0.9085954025482877,14,2025-03-16 03:00:00+00:00,14,3,3,2,1,0
031502020603,6,130.39675903320312,1.8041634495625187,25.0,0.8398480819944034,19,2025-03-16 04:00:00+00:00,19,5,3,2,0,0
031502020603,24,183.22557067871094,1.7565455321101722,25.0,0.7617538956968977,17,2025-03-16 04:00:00+00:00,17,5,2,1,0,0
031502020603,72,198.1408233642578,1.4952308040371707,10.0,0.6637389659128758,18,2024-09-14 21:00:00+00:00,18,9,1,0,0,0
031502020701,1,52.92416763305664,1.2140607058571367,5.0,0.6131977301750261,3,2021-06-06 21:00:00+00:00,3,1,0,0,0,0
031502020701,3,89.92622375488281,1.4990378050767448,10.0,0.7242886451081137,10,2025-03-16 03:00:00+00:00,10,2,1,0,0,0
031502020701,6,117.23922729492188,1.6214668903011087,10.0,0.7504737641066869,16,2025-03-16 04:00:00+00:00,16,5,2,0,0,0
031502020701,24,162.1637420654297,1.5553938574654358,10.0,0.6847986268831406,12,2023-03-27 08:00:00+00:00,12,5,2,0,0,0
031502020701,72,183.8284912109375,1.3963986295168003,5.0,0.6264295127759937,16,2021-06-09 00:00:00+00:00,16,10,0,0,0,0
031502020702,1,55.55118179321289,1.2787810174353842,5.0,0.6436678484064114,4,2024-09-14 02:00:00+00:00,4,1,0,0,0,0
031502020702,3,106.75423431396484,1.78771461889623,25.0,0.8640067328803104,11,2025-03-16 03:00:00+00:00,11,2,2,1,0,0
031502020702,6,127.44420623779297,1.7691343879480161,25.0,0.8201712301128165,19,2025-03-16 04:00:00+00:00,19,6,2,1,0,0
031502020702,24,176.78724670410156,1.699030237983456,10.0,0.7466708721606775,15,2025-03-16 04:00:00+00:00,15,6,2,0,0,0
031502020702,72,195.67103576660156,1.4866712216288653,10.0,0.6639630314986644,18,2024-09-14 21:00:00+00:00,18,7,1,0,0,0
031502020703,1,44.462425231933594,1.0281714945393257,2.0,0.5149090262746212,2,2024-09-14 02:00:00+00:00,2,0,0,0,0,0
031502020703,3,83.07270050048828,1.3952305409879926,10.0,0.6705321546264481,10,2025-03-16 03:00:00+00:00,10,5,1,0,0,0
031502020703,6,128.6937713623047,1.7897482571606957,25.0,0.829182245435798,16,2025-03-16 04:00:00+00:00,16,11,5,1,0,0
031502020703,24,169.6362762451172,1.6315864954891974,10.0,0.7238323115684406,19,2025-02-13 06:00:00+00:00,19,5,3,0,0,0
031502020703,72,203.08555603027344,1.5430599481940115,10.0,0.6907397646470145,19,2025-02-13 06:00:00+00:00,19,6,1,0,0,0
031502020801,1,46.4390983581543,1.0611996139509818,2.0,0.5403280384029487,1,2024-09-14 02:00:00+00:00,1,0,0,0,0,0
031502020801,3,102.68579864501953,1.7065837945112223,25.0,0.8391038321324522,10,2025-03-16 03:00:00+00:00,10,6,3,2,0,0
031502020801,6,120.81089782714844,1.6651709844227538,25.0,0.7751660651690364,15,2025-03-16 04:00:00+00:00,15,8,4,1,0,0
031502020801,24,152.06842041015625,1.453366146584527,10.0,0.6220557488072757,17,2024-09-14 22:00:00+00:00,17,6,1,0,0,0
031502020801,72,234.67581176757812,1.7519222697709882,25.0,0.7695881183760942,18,2024-09-14 22:00:00+00:00,18,5,3,1,0,0
031502020802,1,46.97650909423828,1.0776739509623132,2.0,0.5433143957869961,1,2005-04-30 11:00:00+00:00,1,0,0,0,0,0
031502020802,3,98.31189727783203,1.638301479206083,25.0,0.7969225530230867,9,2025-03-16 03:00:00+00:00,9,4,1,1,0,0
031502020802,6,126.87349700927734,1.7501385785047803,25.0,0.8080576321506358,15,2025-03-16 04:00:00+00:00,15,7,3,1,0,0
031502020802,24,163.20899963378906,1.5596152509053933,10.0,0.6654379005875698,18,2025-03-16 04:00:00+00:00,18,6,1,0,0,0
031502020802,72,185.53399658203125,1.384683230720482,5.0,0.6037527641804992,16,2024-09-14 22:00:00+00:00,16,8,0,0,0,0
031502020803,1,52.39043045043945,1.2057886762490666,5.0,0.6068995052415966,6,2024-09-14 02:00:00+00:00,6,1,0,0,0,0
031502020803,3,112.79336547851562,1.8884934041896793,50.0,0.9168908866854266,14,2025-03-16 03:00:00+00:00,14,8,3,3,1,0
031502020803,6,142.19635009765625,1.9720621103354998,50.0,0.9147824793515349,20,2025-03-16 04:00:00+00:00,20,8,5,3,2,0
031502020803,24,180.66969299316406,1.734916720907124,10.0,0.7523847643014934,21,2025-03-16 04:00:00+00:00,21,10,2,0,0,0
031502020803,72,203.92083740234375,1.5401553288486622,10.0,0.6801604571682799,20,2024-09-14 22:00:00+00:00,20,8,3,0,0,0
031502020804,1,52.79005813598633,1.2187244764639937,5.0,0.6092878712957087,4,2024-09-14 03:00:00+00:00,4,1,0,0,0,0
031502020804,3,105.36320495605469,1.7669935192585762,25.0,0.8529553317236316,12,2025-03-16 04:00:00+00:00,12,5,2,2,0,0
031502020804,6,137.172119140625,1.9025734202034388,25.0,0.8800151991947333,18,2025-03-16 04:00:00+00:00,18,9,4,3,0,0
031502020804,24,181.0166015625,1.7376233379047512,10.0,0.754314347383261,18,2025-02-13 06:00:00+00:00,18,10,3,0,0,0
031502020804,72,207.8887176513672,1.568616187420956,10.0,0.6896808480709676,23,2025-02-13 07:00:00+00:00,23,9,3,0,0,0
031502020805,1,60.46593475341797,1.3995859682389158,10.0,0.6997012104827103,3,2024-09-14 03:00:00+00:00,3,1,1,0,0,0
031502020805,3,115.38209533691406,1.9387838980807046,50.0,0.9338846169887253,12,2025-03-16 04:00:00+00:00,12,4,1,1,1,0
031502020805,6,143.50244140625,1.9950158497356445,50.0,0.9257412929750942,15,2025-03-16 04:00:00+00:00,15,8,6,2,1,0
031502020805,24,177.67520141601562,1.7087823545532872,10.0,0.7541097298601329,18,2025-02-13 06:00:00+00:00,18,8,4,0,0,0
031502020805,72,216.1896514892578,1.6393674641891418,10.0,0.7292433288394582,16,2025-02-13 06:00:00+00:00,16,6,4,0,0,0
031502020901,1,51.90662384033203,1.2019374371152947,5.0,0.6015933429999395,1,2024-09-14 03:00:00+00:00,1,1,0,0,0,0
031502020901,3,91.94812774658203,1.5415625027742161,10.0,0.7422559460818366,8,2024-09-14 05:00:00+00:00,8,3,1,0,0,0
031502020901,6,117.3169174194336,1.6261362334621328,10.0,0.7547268730373944,13,2024-09-14 07:00:00+00:00,13,8,6,0,0,0
031502020901,24,206.20510864257812,1.9775015679964383,25.0,0.8754436727623951,19,2025-02-13 06:00:00+00:00,19,11,3,1,0,0
031502020901,72,237.09022521972656,1.7925987347191004,25.0,0.7960979452536706,17,2025-02-13 07:00:00+00:00,17,8,2,1,0,0
031502020902,3,74.8697280883789,1.2524483773589559,5.0,0.6013549293443343,9,2024-09-14 04:00:00+00:00,9,2,0,0,0,0
031502020902,6,117.76118469238281,1.6299861831005862,10.0,0.7541052190229686,12,2024-09-14 07:00:00+00:00,12,8,4,0,0,0
031502020902,24,184.6680145263672,1.768403075158301,25.0,0.7851974944651253,17,2025-02-13 06:00:00+00:00,17,6,3,1,0,0
031502020902,72,218.23333740234375,1.6509885048953075,10.0,0.7371094214233218,17,2025-02-13 07:00:00+00:00,17,5,1,0,0,0
031502030101,1,46.562191009521484,1.062679362248613,2.0,0.5382429048043996,2,2021-06-06 21:00:00+00:00,2,0,0,0,0,0
031502030101,3,93.9392318725586,1.5548363558680165,10.0,0.7505061071499237,10,2025-03-16 03:00:00+00:00,10,4,1,0,0,0
031502030101,6,118.4310531616211,1.6275544581762458,10.0,0.7513719088348815,13,2025-03-16 04:00:00+00:00,13,6,3,0,0,0
031502030101,24,163.85086059570312,1.5662912903432165,10.0,0.689362171495668,13,2020-04-20 08:00:00+00:00,13,6,3,0,0,0
031502030101,72,222.3077392578125,1.6845994840508596,10.0,0.7567406991930252,15,2021-06-09 00:00:00+00:00,15,7,2,0,0,0
031502030102,1,44.41835021972656,1.0152162828359717,2.0,0.5141386663445859,1,2010-01-24 15:00:00+00:00,1,0,0,0,0,0
031502030102,3,85.6432113647461,1.4206113187293972,10.0,0.6869444022759765,8,2025-03-16 03:00:00+00:00,8,3,2,0,0,0
031502030102,6,115.10423278808594,1.5848593108839046,10.0,0.7328866593973706,11,2025-03-16 04:00:00+00:00,11,7,3,0,0,0
031502030102,24,161.92478942871094,1.5489311642267867,10.0,0.6812491090507048,11,2020-04-20 08:00:00+00:00,11,5,3,0,0,0
031502030102,72,202.26544189453125,1.5331711866592193,10.0,0.6882970061174598,16,2021-06-09 00:00:00+00:00,16,9,1,0,0,0
031502030103,1,61.50635528564453,1.3995991461610555,10.0,0.7071291032681397,4,2021-06-06 21:00:00+00:00,4,2,1,0,0,0
031502030103,3,105.27232360839844,1.7336947574433792,25.0,0.8288233434636257,9,2021-06-06 23:00:00+00:00,9,5,3,1,0,0
031502030103,6,125.85163879394531,1.7200348246002681,25.0,0.7887193932318098,13,2021-06-07 00:00:00+00:00,13,5,5,1,0,0
031502030103,24,178.08982849121094,1.6946645949267705,10.0,0.7496158185833951,14,2020-10-29 06:00:00+00:00,14,6,2,0,0,0
031502030103,72,229.0447540283203,1.7301179933010065,25.0,0.7765194573463329,17,2021-06-08 22:00:00+00:00,17,4,2,1,0,0
031502030104,1,56.6805419921875,1.2948359678198218,5.0,0.6541806590461827,3,2020-10-29 05:00:00+00:00,3,1,0,0,0,0
031502030104,3,89.13948059082031,1.4755568184412402,10.0,0.707941904694177,9,2025-03-16 03:00:00+00:00,9,4,2,0,0,0
031502030104,6,117.90744018554688,1.619802957149959,10.0,0.744976019552148,13,2025-03-16 04:00:00+00:00,13,5,4,0,0,0
031502030104,24,169.35694885253906,1.6175169538492367,10.0,0.7150587227071725,14,2020-10-29 06:00:00+00:00,14,5,2,0,0,0
031502030104,72,212.75599670410156,1.611728607395613,10.0,0.7244088761529666,18,2021-06-08 23:00:00+00:00,18,5,2,0,0,0
031502030105,1,59.20766067504883,1.3487501846732974,5.0,0.6815641884186164,2,2020-10-29 05:00:00+00:00,2,1,0,0,0,0
031502030105,3,89.85093688964844,1.4816511667452281,10.0,0.7091458102755495,7,2020-10-29 05:00:00+00:00,7,5,1,0,0,0
031502030105,6,117.83149719238281,1.6119309741918657,10.0,0.7399317170400399,10,2020-10-29 06:00:00+00:00,10,7,4,0,0,0
031502030105,24,170.98208618164062,1.6264237663661545,10.0,0.7199705673194706,13,2020-10-29 06:00:00+00:00,13,4,2,0,0,0
031502030105,72,191.1443634033203,1.4432771959498927,10.0,0.6481440400527981,17,2021-06-08 23:00:00+00:00,17,6,1,0,0,0
031502030106,1,46.71281433105469,1.0727405062637627,2.0,0.5395433828322765,1,2005-07-11 03:00:00+00:00,1,0,0,0,0,0
031502030106,3,80.47390747070312,1.3382895813284292,5.0,0.640058898975579,10,2025-03-16 03:00:00+00:00,10,3,0,0,0,0
031502030106,6,120.40528869628906,1.6580878502432588,10.0,0.7634921378234896,14,2025-03-16 04:00:00+00:00,14,7,4,0,0,0
031502030106,24,165.914794921875,1.5820213519694653,10.0,0.7045246610347333,15,2025-02-13 06:00:00+00:00,15,7,4,0,0,0
031502030106,72,203.11178588867188,1.534899403432063,10.0,0.6893707494598642,18,2021-06-08 22:00:00+00:00,18,6,1,0,0,0
031502030107,1,52.240509033203125,1.193309150839826,2.0,0.6014906195447884,2,2020-10-29 05:00:00+00:00,2,0,0,0,0,0
031502030107,3,84.58812713623047,1.3981881158574503,10.0,0.6673802699102392,11,2025-03-16 03:00:00+00:00,11,4,1,0,0,0
031502030107,6,121.33006286621094,1.6614699881217163,10.0,0.7623583934106103,16,2021-06-08 04:00:00+00:00,16,7,4,0,0,0
031502030107,24,164.6753692626953,1.5633325749091527,10.0,0.6954448450096975,12,2018-12-28 14:00:00+00:00,12,7,3,0,0,0
031502030107,72,193.17355346679688,1.4561982575637085,10.0,0.6542869429151101,17,2021-06-08 21:00:00+00:00,17,6,1,0,0,0
031502030108,1,56.9420051574707,1.2814281458267176,5.0,0.648580196289093,2,2020-10-29 05:00:00+00:00,2,1,0,0,0,0
031502030108,3,92.03771209716797,1.4963350848849841,10.0,0.7121018749613601,9,2024-07-21 23:00:00+00:00,9,3,1,0,0,0
031502030108,6,126.28404235839844,1.7008796690967736,25.0,0.7761262752273259,13,2024-05-10 10:00:00+00:00,13,6,3,1,0,0
031502030108,24,168.40411376953125,1.5745629148310996,10.0,0.6977473277123406,16,2025-02-13 06:00:00+00:00,16,8,2,0,0,0
031502030108,72,183.58021545410156,1.3666448377941671,5.0,0.6110874373445956,20,2023-09-02 20:00:00+00:00,20,8,0,0,0,0
031502030109,1,51.55951690673828,1.1728397823121306,2.0,0.5918716496181184,1,2005-07-11 03:00:00+00:00,1,0,0,0,0,0
031502030109,3,86.17526245117188,1.4169278817187743,10.0,0.6774623230527025,7,2024-05-10 07:00:00+00:00,7,1,1,0,0,0
031502030109,6,115.69947052001953,1.574384925888259,10.0,0.7230814099723887,10,2024-05-10 10:00:00+00:00,10,6,5,0,0,0
031502030109,24,167.7098388671875,1.5808093540225505,10.0,0.7011475696485241,19,2025-02-13 06:00:00+00:00,19,6,3,0,0,0
031502030109,72,202.34608459472656,1.5133039754418782,10.0,0.6755852775587369,18,2025-02-13 07:00:00+00:00,18,6,1,0,0,0
031502030110,1,50.30720901489258,1.1218077805474687,2.0,0.5685052240294214,2,2021-03-16 11:00:00+00:00,2,0,0,0,0,0
031502030110,3,90.3796615600586,1.4555083529752078,10.0,0.6923107816508293,8,2021-03-16 13:00:00+00:00,8,4,4,0,0,0
031502030110,6,123.17213439941406,1.6424880824724126,10.0,0.7461295465748944,10,2021-03-16 16:00:00+00:00,10,8,3,0,0,0
031502030110,24,161.01109313964844,1.4897828350183624,10.0,0.6509575265829817,19,2025-02-13 06:00:00+00:00,19,10,1,0,0,0
031502030110,72,215.7317657470703,1.5862401821975425,10.0,0.6972785468537007,15,2023-09-02 23:00:00+00:00,15,7,3,0,0,0
031502030201,1,56.051231384277344,1.2174894261758709,5.0,0.6107952959844871,1,2012-09-04 13:00:00+00:00,1,1,0,0,0,0
031502030201,3,101.84524536132812,1.604282879124057,10.0,0.7569845985253545,5,2025-04-06 19:00:00+00:00,5,2,1,0,0,0
031502030201,6,117.6374282836914,1.54017344366967,10.0,0.6731546909832722,10,2017-10-23 04:00:00+00:00,10,3,1,0,0,0
031502030201,24,246.20152282714844,2.2516093711364937,50.0,0.8677595680352281,15,2025-04-07 16:00:00+00:00,15,8,3,2,1,0
031502030201,72,359.5992431640625,2.5875493419675877,100.0,1.006259209576911,18,2025-04-07 20:00:00+00:00,18,6,5,1,1,1
031502030202,3,70.92518615722656,1.1002132419011073,2.0,0.5124073030422226,4,2017-05-21 03:00:00+00:00,4,0,0,0,0,0
031502030202,6,97.5863265991211,1.2602091758294611,5.0,0.5409061385110467,10,2024-03-09 04:00:00+00:00,10,2,0,0,0,0
031502030202,24,244.43287658691406,2.2051156329749677,25.0,0.8332336427087523,16,2025-04-07 13:00:00+00:00,16,7,3,2,0,0
031502030202,72,381.1822814941406,2.7073022412584136,100.0,1.0353816532380906,17,2020-09-17 00:00:00+00:00,17,7,5,1,1,1
031502030203,3,80.62532806396484,1.2409432293781202,5.0,0.570655592490354,4,2016-06-15 16:00:00+00:00,4,1,0,0,0,0
031502030203,6,112.00663757324219,1.4359232624395015,5.0,0.6068620339820396,8,2024-03-09 04:00:00+00:00,8,2,0,0,0,0
031502030203,24,215.0741729736328,1.9282524832014494,25.0,0.7195794658421402,14,2025-04-07 13:00:00+00:00,14,7,3,1,0,0
031502030203,72,349.1641540527344,2.473331698457959,50.0,0.9345832236316622,18,2020-09-17 00:00:00+00:00,18,6,3,1,1,0
031502030204,3,74.63829040527344,1.167990562857743,2.0,0.542096047164614,7,2016-06-15 16:00:00+00:00,7,0,0,0,0,0
031502030204,6,106.7021255493164,1.3887444245394964,5.0,0.5953522662247129,13,2024-03-09 04:00:00+00:00,13,3,0,0,0,0
031502030204,24,214.08596801757812,1.9463600033732151,25.0,0.7394593135978302,13,2025-04-07 13:00:00+00:00,13,6,5,1,0,0
031502030204,72,343.26922607421875,2.464385193662223,50.0,0.945809449163905,16,2020-09-17 00:00:00+00:00,16,7,5,1,1,0
031502030205,1,50.9027214050293,1.1248203626559221,2.0,0.5642187927854997,2,2013-12-22 13:00:00+00:00,2,0,0,0,0,0
031502030205,3,118.73219299316406,1.9008381078228185,50.0,0.9015677850412509,8,2024-05-10 09:00:00+00:00,8,2,1,1,1,0
031502030205,6,148.9613037109375,1.9783154819011377,25.0,0.8741314959565796,15,2024-05-10 10:00:00+00:00,15,4,2,2,0,0
031502030205,24,252.58038330078125,2.341394949753441,50.0,0.9192696871609641,13,2025-04-07 13:00:00+00:00,13,6,5,2,1,0
031502030205,72,313.8241271972656,2.2945765480968365,50.0,0.9048707130655962,16,2020-09-17 00:00:00+00:00,16,8,4,2,1,0
031502030206,1,57.83732604980469,1.2910310610735558,5.0,0.6466588624949744,1,2012-09-04 13:00:00+00:00,1,1,0,0,0,0
031502030206,3,140.83543395996094,2.27702080865513,100.0,1.079223281649544,9,2025-04-06 18:00:00+00:00,9,1,1,1,1,1
031502030206,6,185.69696044921875,2.4879888905757817,100.0,1.1054653938792718,11,2024-05-10 10:00:00+00:00,11,4,2,1,1,1
031502030206,24,263.52447509765625,2.459542988510073,50.0,0.9866673011712406,14,2025-04-07 13:00:00+00:00,14,6,3,2,1,0
031502030206,72,276.6704406738281,2.040021226601129,25.0,0.8213188174942978,13,2025-04-07 20:00:00+00:00,13,7,3,2,0,0
031502030207,1,61.6683349609375,1.3538770407304441,5.0,0.6762865384840461,1,2012-09-04 14:00:00+00:00,1,1,0,0,0,0
031502030207,3,120.8055648803711,1.9240992522451204,50.0,0.8985626392844878,8,2024-09-14 06:00:00+00:00,8,1,1,1,1,0
031502030207,6,185.4099884033203,2.4515398715908887,100.0,1.0673551929135654,12,2024-09-14 08:00:00+00:00,12,3,3,1,1,1
031502030207,24,255.6708526611328,2.357608620092468,50.0,0.9267768602988304,15,2025-04-07 13:00:00+00:00,15,6,4,1,1,0
031502030207,72,284.2229919433594,2.073893612374457,25.0,0.8218725107776402,13,2025-04-07 20:00:00+00:00,13,6,3,2,0,0
031502030208,3,75.45287322998047,1.2374650502160287,5.0,0.5932284944553746,8,2024-02-11 23:00:00+00:00,8,3,0,0,0,0
031502030208,6,118.0654067993164,1.6021011390149347,10.0,0.7277719316887477,12,2025-04-06 21:00:00+00:00,12,6,2,0,0,0
031502030208,24,209.6728515625,1.9775302623672588,25.0,0.8255630140695295,15,2025-04-07 13:00:00+00:00,15,4,3,2,0,0
031502030208,72,250.15838623046875,1.862329332653304,25.0,0.7782988439750357,12,2025-04-07 20:00:00+00:00,12,6,3,1,0,0
031502030209,1,49.139068603515625,1.1067763294797062,2.0,0.5560233876785186,1,2003-04-07 07:00:00+00:00,1,0,0,0,0,0
031502030209,3,87.93353271484375,1.4334712991878933,10.0,0.6825984185447367,10,2024-09-14 06:00:00+00:00,10,3,1,0,0,0
