catalog_event_id,huc12,primary_peak_time_utc,storm_type,storm_name,month,month_name,season
AL-RF-20080515-0220,031601060607,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601060608,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601060609,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601080903,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601081101,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601081102,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601120505,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601130201,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601130202,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601130203,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601130204,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601130205,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601130601,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601130605,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601130606,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080515-0220,031601130607,2008-05-15 16:00:00+00:00,Convective,,5,May,Spring
AL-RF-20080527-0221,060300021202,2008-05-27 19:00:00+00:00,Convective candidate,,5,May,Spring
AL-RF-20080527-0221,060300021203,2008-05-27 19:00:00+00:00,Convective candidate,,5,May,Spring
AL-RF-20080527-0221,060300021204,2008-05-27 19:00:00+00:00,Convective candidate,,5,May,Spring
AL-RF-20080527-0221,060300060301,2008-05-27 19:00:00+00:00,Convective candidate,,5,May,Spring
AL-RF-20080527-0221,060300060304,2008-05-27 19:00:00+00:00,Convective candidate,,5,May,Spring
AL-RF-20080527-0221,060300060305,2008-05-27 19:00:00+00:00,Convective candidate,,5,May,Spring
AL-RF-20080710-0222,031501050701,2008-07-10 01:00:00+00:00,Convective,,7,Jul,Summer
AL-RF-20080710-0222,031501050702,2008-07-10 01:00:00+00:00,Convective,,7,Jul,Summer
AL-RF-20080710-0222,031501050704,2008-07-10 01:00:00+00:00,Convective,,7,Jul,Summer
AL-RF-20080710-0222,031501050705,2008-07-10 01:00:00+00:00,Convective,,7,Jul,Summer
AL-RF-20080710-0222,060300020305,2008-07-10 01:00:00+00:00,Convective,,7,Jul,Summer
AL-RF-20080710-0222,060300020502,2008-07-10 01:00:00+00:00,Convective,,7,Jul,Summer
AL-RF-20080731-0223,060200011204,2008-07-31 02:00:00+00:00,Convective,,7,Jul,Summer
AL-RF-20080731-0223,060300010203,2008-07-31 02:00:00+00:00,Convective,,7,Jul,Summer
AL-RF-20080813-0224,031300020808,2008-08-13 07:00:00+00:00,Convective candidate,,8,Aug,Summer
AL-RF-20080813-0224,031502030501,2008-08-13 07:00:00+00:00,Convective candidate,,8,Aug,Summer
AL-RF-20080813-0224,031602010101,2008-08-13 07:00:00+00:00,Convective candidate,,8,Aug,Summer
AL-RF-20080813-0224,031602010103,2008-08-13 07:00:00+00:00,Convective candidate,,8,Aug,Summer
AL-RF-20080813-0224,031602010104,2008-08-13 07:00:00+00:00,Convective candidate,,8,Aug,Summer
AL-RF-20080813-0224,031602010106,2008-08-13 07:00:00+00:00,Convective candidate,,8,Aug,Summer
AL-RF-20080826-0225,031300020601,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020602,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020603,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020802,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020803,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020804,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020805,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020806,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020808,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020901,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020902,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020903,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020907,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300020908,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300021104,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300021105,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300021106,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300021107,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300021108,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300021109,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300021301,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300021302,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300021306,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030301,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030304,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030305,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030306,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030401,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030402,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030403,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030501,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030502,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030503,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030504,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030505,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030602,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030605,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030606,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030801,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030802,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030803,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030804,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030903,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030904,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300030905,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031001,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031002,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031003,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031101,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031102,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031103,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031201,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031202,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031203,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031204,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031205,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031301,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031302,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031303,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031304,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031305,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031306,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031307,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031308,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031309,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031310,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031311,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031312,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031313,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300031600,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040104,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040206,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040301,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040302,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040303,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040304,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040401,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040402,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040403,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040404,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040405,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040501,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040502,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040504,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040601,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040602,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040603,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040604,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040605,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040606,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040607,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040701,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040702,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040703,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040709,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040710,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300040801,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300120101,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300120102,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300120103,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300120104,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300120106,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300120201,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300120202,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031300120203,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031401040301,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031401040303,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010101,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010102,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010103,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010104,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010201,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010202,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010203,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010204,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010205,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010206,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010207,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010208,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010301,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010302,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010303,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010304,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010401,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010402,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010403,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010404,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010405,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010406,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010407,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010501,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010503,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010601,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010701,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010702,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010703,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010801,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010802,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402010803,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020101,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020102,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020103,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020104,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020201,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020202,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020203,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020204,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020205,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020206,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020207,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020301,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020302,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020303,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020401,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020402,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020403,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020404,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020405,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020406,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020407,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020408,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020501,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020502,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020503,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020504,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031402020505,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010101,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010102,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010103,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010104,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010105,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010201,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010202,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010203,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010204,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010205,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010301,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010302,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010303,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010401,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010402,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403010404,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020101,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020102,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020103,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020104,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020201,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020202,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020301,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020302,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020303,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020401,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020402,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020403,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020404,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020501,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020502,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020503,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403020504,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030101,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030102,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030201,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030202,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030203,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030401,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030402,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030403,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030404,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
AL-RF-20080826-0225,031403030405,2008-08-26 08:00:00+00:00,Tropical cyclone,Fay,8,Aug,Summer
